zip_id,part_id,Q_ik,b_ik
Z00221,P0049,1,6
Z00221,P0052,1,4
Z00221,P0071,1,4
Z00221,P0107,1,5
Z00221,P0118,1,2
Z00221,P0119,1,3
Z00221,P0135,1,3
Z00221,P0144,1,3
Z00221,P0145,1,4
Z00222,P0006,1,2
Z00222,P0040,1,3
Z00222,P0048,1,3
Z00222,P0059,1,2
Z00222,P0079,1,3
Z00222,P0083,1,1
Z00222,P0097,1,2
Z00222,P0103,1,1
Z00222,P0108,1,2
Z00223,P0011,1,2
Z00223,P0016,1,2
Z00223,P0029,1,5
Z00223,P0046,1,2
Z00223,P0059,1,1
Z00223,P0061,1,3
Z00223,P0063,1,5
Z00223,P0084,1,3
Z00223,P0095,1,2
Z00223,P0096,1,1
Z00223,P0139,1,1
Z00223,P0150,1,3
Z00224,P0004,1,3
Z00224,P0006,1,2
Z00224,P0008,1,3
Z00224,P0023,1,2
Z00224,P0046,1,1
Z00224,P0047,1,1
Z00224,P0057,1,6
Z00224,P0059,1,1
Z00224,P0064,1,3
Z00224,P0074,1,1
Z00224,P0091,1,4
Z00224,P0093,1,1
Z00224,P0111,1,2
Z00224,P0118,1,1
Z00224,P0130,1,2
Z00224,P0149,1,1
Z00225,P0008,1,3
Z00225,P0015,1,1
Z00225,P0036,1,1
Z00225,P0039,1,3
Z00225,P0061,1,2
Z00225,P0068,1,2
Z00225,P0074,1,3
Z00225,P0089,1,2
Z00225,P0103,1,4
Z00225,P0118,1,3
Z00225,P0139,1,3
Z00225,P0145,1,2
Z00226,P0015,1,1
Z00226,P0023,1,3
Z00226,P0040,1,1
Z00226,P0043,1,1
Z00226,P0063,1,3
Z00226,P0097,1,3
Z00226,P0111,1,2
Z00226,P0122,1,2
Z00226,P0146,1,1
Z00227,P0001,1,1
Z00227,P0004,1,3
Z00227,P0006,1,2
Z00227,P0015,1,1
Z00227,P0028,1,1
Z00227,P0035,1,1
Z00227,P0047,1,1
Z00227,P0065,1,2
Z00227,P0078,1,2
Z00227,P0104,1,2
Z00227,P0107,1,3
Z00227,P0108,1,2
Z00227,P0115,1,5
Z00227,P0118,1,1
Z00227,P0128,1,1
Z00227,P0129,1,2
Z00227,P0134,1,2
Z00227,P0136,1,1
Z00227,P0141,1,1
Z00228,P0004,1,1
Z00228,P0008,1,2
Z00228,P0029,1,4
Z00228,P0034,1,2
Z00228,P0042,1,2
Z00228,P0047,1,4
Z00228,P0057,1,5
Z00228,P0069,1,3
Z00228,P0071,1,6
Z00228,P0084,1,1
Z00228,P0086,1,1
Z00228,P0091,1,1
Z00228,P0094,1,2
Z00228,P0104,1,2
Z00228,P0105,1,1
Z00228,P0107,1,1
Z00228,P0119,1,1
Z00228,P0144,1,4
Z00228,P0149,1,4
Z00229,P0001,1,2
Z00229,P0004,1,3
Z00229,P0007,1,4
Z00229,P0075,1,1
Z00229,P0077,1,3
Z00229,P0096,1,2
Z00229,P0133,1,1
Z00230,P0008,1,1
Z00230,P0011,1,4
Z00230,P0028,1,4
Z00230,P0039,1,2
Z00230,P0048,1,2
Z00230,P0063,1,5
Z00230,P0065,1,2
Z00230,P0071,1,3
Z00230,P0075,1,2
Z00230,P0077,1,2
Z00230,P0084,1,3
Z00230,P0095,1,2
Z00230,P0125,1,2
Z00230,P0129,1,2
Z00230,P0135,1,1
Z00230,P0148,1,1
Z00231,P0003,1,1
Z00231,P0004,1,3
Z00231,P0018,1,1
Z00231,P0043,1,2
Z00231,P0044,1,1
Z00231,P0065,1,3
Z00231,P0089,1,1
Z00231,P0090,1,2
Z00231,P0098,1,1
Z00231,P0102,1,3
Z00231,P0103,1,5
Z00231,P0124,1,2
Z00231,P0135,1,3
Z00231,P0141,1,2
Z00232,P0007,1,1
Z00232,P0008,1,4
Z00232,P0009,1,2
Z00232,P0017,1,2
Z00232,P0037,1,1
Z00232,P0060,1,1
Z00232,P0065,1,1
Z00232,P0081,1,1
Z00232,P0083,1,2
Z00232,P0136,1,1
Z00233,P0023,1,1
Z00233,P0029,1,2
Z00233,P0034,1,1
Z00233,P0038,1,1
Z00233,P0040,1,1
Z00233,P0045,1,4
Z00233,P0064,1,1
Z00233,P0068,1,2
Z00233,P0071,1,4
Z00233,P0072,1,1
Z00233,P0081,1,4
Z00233,P0084,1,4
Z00233,P0090,1,3
Z00233,P0094,1,3
Z00233,P0096,1,2
Z00233,P0103,1,4
Z00233,P0116,1,1
Z00233,P0124,1,1
Z00233,P0131,1,1
Z00233,P0147,1,1
Z00233,P0149,1,2
Z00233,P0150,1,3
Z00234,P0001,1,3
Z00234,P0017,1,1
Z00234,P0034,1,2
Z00234,P0052,1,2
Z00234,P0065,1,1
Z00234,P0069,1,3
Z00234,P0074,1,1
Z00234,P0076,1,2
Z00234,P0083,1,3
Z00234,P0086,1,2
Z00234,P0089,1,2
Z00234,P0100,1,1
Z00234,P0109,1,2
Z00234,P0136,1,1
Z00234,P0145,1,3
Z00234,P0147,1,2
Z00235,P0001,1,3
Z00235,P0005,1,4
Z00235,P0008,1,1
Z00235,P0017,1,3
Z00235,P0024,1,6
Z00235,P0028,1,2
Z00235,P0029,1,4
Z00235,P0035,1,2
Z00235,P0040,1,3
Z00235,P0041,1,3
Z00235,P0042,1,4
Z00235,P0047,1,2
Z00235,P0060,1,2
Z00235,P0063,1,2
Z00235,P0095,1,2
Z00235,P0096,1,2
Z00235,P0111,1,1
Z00235,P0123,1,2
Z00235,P0130,1,1
Z00235,P0136,1,5
Z00235,P0142,1,2
Z00235,P0144,1,2
Z00235,P0150,1,2
Z00236,P0005,1,7
Z00236,P0009,1,3
Z00236,P0011,1,4
Z00236,P0042,1,6
Z00236,P0045,1,3
Z00236,P0047,1,2
Z00236,P0049,1,1
Z00236,P0063,1,7
Z00236,P0071,1,2
Z00236,P0081,1,2
Z00236,P0089,1,3
Z00236,P0090,1,2
Z00236,P0093,1,2
Z00236,P0118,1,3
Z00236,P0141,1,2
Z00237,P0003,1,2
Z00237,P0045,1,3
Z00237,P0049,1,5
Z00237,P0053,1,2
Z00237,P0062,1,1
Z00237,P0074,1,2
Z00237,P0078,1,4
Z00237,P0085,1,1
Z00237,P0108,1,2
Z00237,P0123,1,2
Z00237,P0147,1,1
Z00238,P0007,1,3
Z00238,P0014,1,3
Z00238,P0031,1,3
Z00238,P0041,1,1
Z00238,P0042,1,5
Z00238,P0052,1,2
Z00238,P0061,1,1
Z00238,P0063,1,3
Z00238,P0078,1,4
Z00238,P0092,1,1
Z00238,P0098,1,1
Z00238,P0106,1,2
Z00238,P0117,1,2
Z00238,P0118,1,2
Z00238,P0128,1,4
Z00238,P0135,1,1
Z00238,P0142,1,2
Z00238,P0150,1,6
Z00239,P0005,1,3
Z00239,P0026,1,3
Z00239,P0044,1,2
Z00239,P0045,1,2
Z00239,P0060,1,1
Z00239,P0071,1,1
Z00239,P0077,1,4
Z00239,P0105,1,4
Z00239,P0128,1,3
Z00239,P0131,1,3
Z00239,P0136,1,2
Z00239,P0145,1,3
Z00240,P0005,1,3
Z00240,P0017,1,1
Z00240,P0020,1,3
Z00240,P0025,1,3
Z00240,P0036,1,2
Z00240,P0058,1,1
Z00240,P0097,1,1
Z00240,P0107,1,4
Z00240,P0108,1,4
Z00240,P0135,1,4
Z00240,P0145,1,2
Z00241,P0005,1,3
Z00241,P0008,1,6
Z00241,P0009,1,2
Z00241,P0011,1,2
Z00241,P0013,1,1
Z00241,P0016,1,2
Z00241,P0029,1,2
Z00241,P0032,1,1
Z00241,P0047,1,3
Z00241,P0049,1,4
Z00241,P0050,1,2
Z00241,P0052,1,2
Z00241,P0055,1,1
Z00241,P0059,1,3
Z00241,P0069,1,4
Z00241,P0071,1,1
Z00241,P0075,1,3
Z00241,P0080,1,1
Z00241,P0098,1,1
Z00241,P0106,1,2
Z00241,P0114,1,2
Z00241,P0123,1,3
Z00241,P0145,1,2
Z00242,P0007,1,6
Z00242,P0017,1,1
Z00242,P0029,1,1
Z00242,P0042,1,5
Z00242,P0043,1,1
Z00242,P0059,1,1
Z00242,P0060,1,2
Z00242,P0068,1,2
Z00242,P0085,1,1
Z00242,P0089,1,5
Z00242,P0101,1,2
Z00242,P0114,1,2
Z00242,P0135,1,5
Z00243,P0010,1,2
Z00243,P0044,1,4
Z00243,P0048,1,6
Z00243,P0062,1,3
Z00243,P0089,1,3
Z00243,P0096,1,3
Z00243,P0102,1,4
Z00243,P0107,1,3
Z00243,P0115,1,3
Z00243,P0116,1,1
Z00243,P0135,1,3
Z00243,P0139,1,3
Z00243,P0145,1,1
Z00243,P0147,1,3
Z00244,P0005,1,2
Z00244,P0008,1,1
Z00244,P0016,1,1
Z00244,P0023,1,1
Z00244,P0050,1,1
Z00244,P0052,1,1
Z00244,P0055,1,1
Z00244,P0056,1,2
Z00244,P0063,1,5
Z00244,P0068,1,4
Z00244,P0071,1,3
Z00244,P0072,1,1
Z00244,P0079,1,1
Z00244,P0084,1,1
Z00244,P0086,1,1
Z00244,P0104,1,3
Z00244,P0107,1,2
Z00244,P0111,1,1
Z00244,P0122,1,4
Z00244,P0134,1,3
Z00244,P0141,1,2
Z00245,P0001,1,5
Z00245,P0008,1,5
Z00245,P0011,1,2
Z00245,P0042,1,3
Z00245,P0046,1,2
Z00245,P0050,1,3
Z00245,P0063,1,4
Z00245,P0075,1,4
Z00245,P0096,1,1
Z00245,P0103,1,3
Z00245,P0107,1,4
Z00245,P0119,1,3
Z00245,P0136,1,1
Z00245,P0145,1,3
Z00245,P0149,1,2
Z00246,P0028,1,4
Z00246,P0029,1,1
Z00246,P0032,1,2
Z00246,P0034,1,3
Z00246,P0046,1,3
Z00246,P0063,1,3
Z00246,P0068,1,3
Z00246,P0081,1,2
Z00246,P0084,1,2
Z00246,P0086,1,2
Z00246,P0107,1,5
Z00246,P0115,1,3
Z00246,P0135,1,2
Z00246,P0140,1,1
Z00246,P0141,1,3
Z00246,P0145,1,2
Z00247,P0005,1,3
Z00247,P0021,1,2
Z00247,P0026,1,1
Z00247,P0041,1,1
Z00247,P0048,1,2
Z00247,P0049,1,5
Z00247,P0059,1,2
Z00247,P0067,1,2
Z00247,P0077,1,4
Z00247,P0082,1,1
Z00247,P0086,1,5
Z00247,P0116,1,1
Z00247,P0117,1,2
Z00247,P0118,1,2
Z00247,P0135,1,3
Z00247,P0139,1,4
Z00247,P0142,1,3
Z00248,P0007,1,3
Z00248,P0010,1,7
Z00248,P0040,1,3
Z00248,P0042,1,6
Z00248,P0046,1,4
Z00248,P0048,1,3
Z00248,P0095,1,3
Z00248,P0103,1,1
Z00248,P0117,1,4
Z00248,P0128,1,6
Z00249,P0004,1,1
Z00249,P0078,1,3
Z00249,P0103,1,1
Z00249,P0108,1,2
Z00249,P0110,1,2
Z00249,P0142,1,2
Z00249,P0150,1,3
Z00250,P0004,1,2
Z00250,P0007,1,1
Z00250,P0008,1,4
Z00250,P0029,1,3
Z00250,P0063,1,3
Z00250,P0069,1,1
Z00250,P0081,1,2
Z00250,P0103,1,3
Z00250,P0104,1,5
Z00250,P0113,1,2
Z00250,P0144,1,4
Z00251,P0005,1,2
Z00251,P0021,1,4
Z00251,P0041,1,2
Z00251,P0042,1,3
Z00251,P0047,1,2
Z00251,P0048,1,2
Z00251,P0049,1,2
Z00251,P0052,1,3
Z00251,P0057,1,1
Z00251,P0058,1,1
Z00251,P0065,1,2
Z00251,P0073,1,2
Z00251,P0080,1,1
Z00251,P0083,1,3
Z00251,P0086,1,1
Z00251,P0090,1,2
Z00251,P0101,1,3
Z00251,P0105,1,2
Z00251,P0107,1,4
Z00251,P0117,1,1
Z00251,P0124,1,2
Z00251,P0131,1,2
Z00251,P0141,1,4
Z00251,P0145,1,7
Z00251,P0148,1,2
Z00252,P0002,1,3
Z00252,P0021,1,2
Z00252,P0033,1,2
Z00252,P0035,1,1
Z00252,P0048,1,4
Z00252,P0050,1,1
Z00252,P0061,1,2
Z00252,P0090,1,3
Z00252,P0099,1,2
Z00252,P0101,1,3
Z00252,P0102,1,2
Z00252,P0111,1,3
Z00252,P0112,1,2
Z00252,P0117,1,2
Z00252,P0118,1,4
Z00252,P0128,1,4
Z00252,P0139,1,4
Z00252,P0149,1,2
Z00253,P0007,1,2
Z00253,P0009,1,6
Z00253,P0010,1,1
Z00253,P0024,1,1
Z00253,P0039,1,4
Z00253,P0045,1,3
Z00253,P0048,1,3
Z00253,P0049,1,3
Z00253,P0059,1,3
Z00253,P0060,1,5
Z00253,P0085,1,2
Z00253,P0086,1,1
Z00253,P0096,1,2
Z00253,P0130,1,2
Z00253,P0133,1,2
Z00254,P0001,1,1
Z00254,P0002,1,3
Z00254,P0009,1,3
Z00254,P0023,1,2
Z00254,P0040,1,3
Z00254,P0043,1,1
Z00254,P0061,1,1
Z00254,P0069,1,2
Z00254,P0074,1,4
Z00254,P0077,1,3
Z00254,P0090,1,2
Z00254,P0093,1,2
Z00254,P0094,1,2
Z00254,P0103,1,3
Z00254,P0115,1,2
Z00254,P0117,1,3
Z00254,P0118,1,4
Z00254,P0148,1,1
Z00255,P0009,1,4
Z00255,P0025,1,1
Z00255,P0083,1,1
Z00255,P0084,1,4
Z00255,P0098,1,3
Z00255,P0107,1,4
Z00255,P0142,1,3
Z00255,P0144,1,1
Z00255,P0145,1,3
Z00256,P0040,1,3
Z00256,P0044,1,3
Z00256,P0056,1,1
Z00256,P0071,1,2
Z00256,P0074,1,2
Z00256,P0089,1,2
Z00256,P0103,1,1
Z00256,P0113,1,3
Z00256,P0117,1,4
Z00256,P0128,1,3
Z00257,P0002,1,1
Z00257,P0003,1,1
Z00257,P0004,1,2
Z00257,P0006,1,3
Z00257,P0015,1,2
Z00257,P0043,1,1
Z00257,P0075,1,3
Z00257,P0090,1,1
Z00257,P0101,1,1
Z00257,P0102,1,1
Z00257,P0108,1,2
Z00257,P0109,1,2
Z00257,P0115,1,3
Z00257,P0117,1,2
Z00257,P0129,1,2
Z00257,P0132,1,3
Z00257,P0133,1,1
Z00257,P0142,1,2
Z00258,P0001,1,2
Z00258,P0005,1,3
Z00258,P0015,1,1
Z00258,P0020,1,3
Z00258,P0021,1,2
Z00258,P0039,1,1
Z00258,P0041,1,2
Z00258,P0046,1,4
Z00258,P0049,1,5
Z00258,P0063,1,3
Z00258,P0068,1,4
Z00258,P0075,1,2
Z00258,P0081,1,4
Z00258,P0083,1,2
Z00258,P0091,1,3
Z00258,P0100,1,2
Z00258,P0107,1,2
Z00258,P0113,1,1
Z00258,P0118,1,2
Z00258,P0119,1,3
Z00258,P0121,1,2
Z00258,P0129,1,1
Z00259,P0006,1,3
Z00259,P0028,1,4
Z00259,P0032,1,2
Z00259,P0034,1,1
Z00259,P0041,1,4
Z00259,P0045,1,2
Z00259,P0046,1,1
Z00259,P0079,1,1
Z00259,P0097,1,2
Z00259,P0116,1,2
Z00259,P0121,1,1
Z00259,P0129,1,3
Z00259,P0135,1,4
Z00259,P0144,1,2
Z00260,P0005,1,2
Z00260,P0009,1,3
Z00260,P0040,1,3
Z00260,P0054,1,2
Z00260,P0059,1,3
Z00260,P0063,1,3
Z00260,P0075,1,5
Z00260,P0079,1,3
Z00260,P0082,1,3
Z00260,P0096,1,1
Z00260,P0127,1,2
Z00260,P0130,1,1
Z00260,P0144,1,4
Z00260,P0147,1,5
Z00261,P0003,1,1
Z00261,P0008,1,2
Z00261,P0018,1,1
Z00261,P0029,1,2
Z00261,P0041,1,2
Z00261,P0049,1,2
Z00261,P0058,1,1
Z00261,P0063,1,3
Z00261,P0068,1,4
Z00261,P0071,1,5
Z00261,P0086,1,2
Z00261,P0090,1,2
Z00261,P0094,1,4
Z00261,P0097,1,2
Z00261,P0100,1,2
Z00261,P0102,1,1
Z00261,P0111,1,1
Z00261,P0117,1,1
Z00261,P0139,1,2
Z00261,P0141,1,3
Z00261,P0145,1,2
Z00261,P0149,1,2
Z00262,P0001,1,4
Z00262,P0006,1,3
Z00262,P0009,1,4
Z00262,P0015,1,3
Z00262,P0034,1,1
Z00262,P0041,1,4
Z00262,P0044,1,2
Z00262,P0046,1,3
Z00262,P0060,1,3
Z00262,P0071,1,2
Z00262,P0072,1,1
Z00262,P0096,1,3
Z00262,P0098,1,4
Z00262,P0099,1,2
Z00262,P0100,1,1
Z00262,P0107,1,5
Z00262,P0113,1,1
Z00262,P0114,1,1
Z00262,P0118,1,2
Z00262,P0147,1,3
Z00263,P0006,1,4
Z00263,P0017,1,4
Z00263,P0029,1,3
Z00263,P0033,1,1
Z00263,P0040,1,5
Z00263,P0077,1,1
Z00263,P0099,1,3
Z00263,P0108,1,2
Z00263,P0117,1,3
Z00263,P0127,1,3
Z00263,P0134,1,1
Z00264,P0003,1,4
Z00264,P0008,1,2
Z00264,P0029,1,2
Z00264,P0034,1,2
Z00264,P0037,1,1
Z00264,P0042,1,3
Z00264,P0044,1,1
Z00264,P0052,1,2
Z00264,P0063,1,3
Z00264,P0074,1,3
Z00264,P0081,1,3
Z00264,P0083,1,1
Z00264,P0091,1,3
Z00264,P0103,1,1
Z00264,P0142,1,3
Z00265,P0004,1,1
Z00265,P0024,1,2
Z00265,P0027,1,1
Z00265,P0034,1,2
Z00265,P0036,1,1
Z00265,P0053,1,2
Z00265,P0071,1,3
Z00265,P0072,1,1
Z00265,P0075,1,2
Z00265,P0078,1,4
Z00265,P0079,1,1
Z00265,P0080,1,1
Z00265,P0089,1,2
Z00265,P0097,1,2
Z00265,P0101,1,2
Z00265,P0111,1,1
Z00265,P0113,1,1
Z00265,P0139,1,1
Z00266,P0007,1,3
Z00266,P0031,1,4
Z00266,P0051,1,1
Z00266,P0063,1,3
Z00266,P0064,1,1
Z00266,P0071,1,5
Z00266,P0081,1,2
Z00266,P0086,1,1
Z00266,P0091,1,2
Z00266,P0097,1,3
Z00266,P0099,1,1
Z00266,P0111,1,2
Z00266,P0118,1,5
Z00266,P0119,1,1
Z00266,P0128,1,5
Z00266,P0139,1,3
Z00266,P0141,1,6
Z00266,P0148,1,1
Z00267,P0001,1,5
Z00267,P0058,1,2
Z00267,P0068,1,1
Z00268,P0005,1,1
Z00268,P0031,1,1
Z00268,P0043,1,2
Z00268,P0048,1,2
Z00268,P0052,1,2
Z00268,P0058,1,3
Z00268,P0071,1,5
Z00268,P0075,1,3
Z00268,P0101,1,1
Z00268,P0104,1,2
Z00268,P0128,1,6
Z00268,P0132,1,1
Z00268,P0146,1,1
Z00269,P0005,1,2
Z00269,P0020,1,5
Z00269,P0025,1,1
Z00269,P0028,1,1
Z00269,P0029,1,2
Z00269,P0036,1,2
Z00269,P0038,1,1
Z00269,P0040,1,3
Z00269,P0071,1,3
Z00269,P0074,1,5
Z00269,P0083,1,3
Z00269,P0089,1,3
Z00269,P0103,1,4
Z00269,P0104,1,3
Z00269,P0105,1,1
Z00269,P0107,1,4
Z00269,P0111,1,1
Z00269,P0117,1,2
Z00269,P0132,1,2
Z00269,P0138,1,1
Z00269,P0141,1,1
Z00270,P0005,1,5
Z00270,P0007,1,3
Z00270,P0009,1,2
Z00270,P0011,1,3
Z00270,P0020,1,3
Z00270,P0035,1,3
Z00270,P0054,1,4
Z00270,P0083,1,2
Z00270,P0107,1,5
Z00270,P0113,1,4
Z00270,P0122,1,1
Z00270,P0129,1,2
Z00270,P0139,1,3
Z00270,P0144,1,1
Z00270,P0149,1,3
Z00271,P0005,1,6
Z00271,P0007,1,2
Z00271,P0019,1,2
Z00271,P0032,1,2
Z00271,P0043,1,1
Z00271,P0049,1,3
Z00271,P0064,1,2
Z00271,P0065,1,3
Z00271,P0075,1,3
Z00271,P0086,1,3
Z00271,P0089,1,1
Z00271,P0103,1,5
Z00271,P0128,1,2
Z00271,P0139,1,1
Z00271,P0149,1,3
Z00272,P0002,1,4
Z00272,P0005,1,2
Z00272,P0008,1,1
Z00272,P0042,1,2
Z00272,P0069,1,2
Z00272,P0074,1,2
Z00272,P0077,1,3
Z00272,P0083,1,3
Z00272,P0084,1,4
Z00272,P0097,1,2
Z00272,P0107,1,4
Z00272,P0118,1,1
Z00272,P0134,1,1
Z00272,P0140,1,3
Z00273,P0009,1,3
Z00273,P0016,1,1
Z00273,P0017,1,1
Z00273,P0028,1,3
Z00273,P0063,1,5
Z00273,P0068,1,2
Z00273,P0069,1,3
Z00273,P0074,1,3
Z00273,P0077,1,2
Z00273,P0088,1,1
Z00273,P0089,1,4
Z00273,P0102,1,4
Z00273,P0116,1,2
Z00273,P0121,1,3
Z00273,P0141,1,2
Z00273,P0142,1,2
Z00273,P0145,1,3
Z00273,P0150,1,3
Z00274,P0012,1,1
Z00274,P0013,1,3
Z00274,P0016,1,4
Z00274,P0017,1,3
Z00274,P0020,1,2
Z00274,P0040,1,5
Z00274,P0049,1,2
Z00274,P0052,1,3
Z00274,P0057,1,4
Z00274,P0062,1,3
Z00274,P0067,1,1
Z00274,P0083,1,3
Z00274,P0084,1,4
Z00274,P0089,1,1
Z00274,P0098,1,2
Z00274,P0107,1,6
Z00274,P0113,1,3
Z00274,P0124,1,1
Z00274,P0133,1,1
Z00274,P0141,1,2
Z00274,P0142,1,1
Z00275,P0044,1,3
Z00275,P0053,1,1
Z00275,P0057,1,1
Z00275,P0064,1,2
Z00275,P0068,1,4
Z00275,P0074,1,1
Z00275,P0091,1,3
Z00275,P0096,1,2
Z00275,P0107,1,6
Z00275,P0139,1,2
Z00275,P0145,1,2
Z00276,P0003,1,3
Z00276,P0009,1,3
Z00276,P0016,1,2
Z00276,P0021,1,2
Z00276,P0049,1,4
Z00276,P0066,1,3
Z00276,P0094,1,4
Z00276,P0114,1,2
Z00276,P0118,1,3
Z00276,P0129,1,1
Z00276,P0141,1,4
Z00277,P0002,1,3
Z00277,P0004,1,4
Z00277,P0008,1,5
Z00277,P0011,1,4
Z00277,P0028,1,3
Z00277,P0037,1,2
Z00277,P0042,1,1
Z00277,P0052,1,2
Z00277,P0073,1,3
Z00277,P0075,1,5
Z00277,P0076,1,3
Z00277,P0101,1,2
Z00277,P0103,1,2
Z00277,P0117,1,1
Z00277,P0121,1,1
Z00277,P0131,1,3
Z00277,P0132,1,2
Z00277,P0139,1,5
Z00277,P0145,1,4
Z00278,P0006,1,2
Z00278,P0015,1,2
Z00278,P0017,1,2
Z00278,P0048,1,3
Z00278,P0052,1,2
Z00278,P0057,1,2
Z00278,P0076,1,1
Z00278,P0086,1,2
Z00278,P0103,1,3
Z00278,P0107,1,2
Z00278,P0111,1,2
Z00278,P0114,1,1
Z00278,P0117,1,1
Z00278,P0135,1,2
Z00278,P0141,1,1
Z00278,P0144,1,5
Z00278,P0148,1,4
Z00279,P0003,1,2
Z00279,P0005,1,4
Z00279,P0013,1,1
Z00279,P0014,1,1
Z00279,P0040,1,7
Z00279,P0042,1,2
Z00279,P0073,1,6
Z00279,P0074,1,4
Z00279,P0097,1,2
Z00280,P0007,1,1
Z00280,P0011,1,4
Z00280,P0042,1,2
Z00280,P0046,1,2
Z00280,P0052,1,3
Z00280,P0058,1,1
Z00280,P0059,1,1
Z00280,P0060,1,1
Z00280,P0070,1,4
Z00280,P0097,1,2
Z00280,P0099,1,1
Z00280,P0100,1,4
Z00280,P0115,1,4
Z00280,P0135,1,3
Z00280,P0144,1,4
Z00281,P0006,1,1
Z00281,P0009,1,2
Z00281,P0017,1,1
Z00281,P0018,1,1
Z00281,P0034,1,1
Z00281,P0039,1,2
Z00281,P0044,1,6
Z00281,P0052,1,6
Z00281,P0072,1,1
Z00281,P0129,1,1
Z00282,P0005,1,4
Z00282,P0006,1,4
Z00282,P0009,1,2
Z00282,P0011,1,3
Z00282,P0039,1,3
Z00282,P0040,1,3
Z00282,P0044,1,2
Z00282,P0049,1,4
Z00282,P0052,1,2
Z00282,P0053,1,2
Z00282,P0061,1,2
Z00282,P0065,1,2
Z00282,P0071,1,1
Z00282,P0074,1,4
Z00282,P0096,1,2
Z00282,P0100,1,2
Z00282,P0103,1,3
Z00282,P0107,1,3
Z00282,P0109,1,1
Z00282,P0116,1,2
Z00282,P0124,1,2
Z00282,P0148,1,2
Z00283,P0010,1,2
Z00283,P0012,1,2
Z00283,P0023,1,2
Z00283,P0025,1,2
Z00283,P0028,1,3
Z00283,P0073,1,2
Z00283,P0084,1,3
Z00283,P0102,1,3
Z00283,P0104,1,2
Z00283,P0118,1,3
Z00283,P0123,1,1
Z00283,P0132,1,3
Z00283,P0147,1,2
Z00284,P0012,1,1
Z00284,P0023,1,2
Z00284,P0042,1,2
Z00284,P0050,1,1
Z00284,P0057,1,1
Z00284,P0066,1,2
Z00284,P0071,1,6
Z00284,P0077,1,3
Z00284,P0091,1,2
Z00284,P0105,1,3
Z00284,P0117,1,2
Z00284,P0118,1,2
Z00284,P0128,1,5
Z00284,P0145,1,2
Z00284,P0147,1,2
Z00285,P0002,1,1
Z00285,P0010,1,2
Z00285,P0020,1,3
Z00285,P0029,1,2
Z00285,P0039,1,3
Z00285,P0071,1,2
Z00285,P0090,1,2
Z00285,P0096,1,3
Z00285,P0101,1,4
Z00285,P0105,1,1
Z00285,P0111,1,1
Z00285,P0112,1,5
Z00285,P0141,1,2
Z00285,P0147,1,3
Z00285,P0150,1,1
Z00286,P0002,1,5
Z00286,P0047,1,1
Z00286,P0090,1,3
Z00286,P0093,1,2
Z00286,P0110,1,1
Z00287,P0003,1,1
Z00287,P0004,1,3
Z00287,P0006,1,5
Z00287,P0008,1,1
Z00287,P0009,1,1
Z00287,P0013,1,1
Z00287,P0017,1,2
Z00287,P0021,1,1
Z00287,P0028,1,2
Z00287,P0049,1,2
Z00287,P0058,1,1
Z00287,P0069,1,1
Z00287,P0103,1,3
Z00287,P0110,1,2
Z00287,P0121,1,4
Z00287,P0129,1,1
Z00287,P0135,1,3
Z00287,P0142,1,1
Z00287,P0145,1,2
Z00288,P0017,1,2
Z00288,P0021,1,3
Z00288,P0026,1,1
Z00288,P0032,1,2
Z00288,P0033,1,3
Z00288,P0046,1,2
Z00288,P0048,1,3
Z00288,P0059,1,2
Z00288,P0062,1,3
Z00288,P0110,1,2
Z00288,P0111,1,2
Z00288,P0114,1,2
Z00288,P0135,1,3
Z00288,P0139,1,4
Z00288,P0144,1,4
Z00288,P0145,1,2
Z00289,P0005,1,2
Z00289,P0011,1,2
Z00289,P0026,1,2
Z00289,P0032,1,1
Z00289,P0037,1,1
Z00289,P0050,1,4
Z00289,P0057,1,2
Z00289,P0071,1,2
Z00289,P0103,1,3
Z00289,P0106,1,2
Z00289,P0114,1,2
Z00289,P0141,1,2
Z00289,P0147,1,3
Z00290,P0008,1,6
Z00290,P0010,1,1
Z00290,P0030,1,1
Z00290,P0041,1,2
Z00290,P0055,1,3
Z00290,P0063,1,5
Z00290,P0067,1,2
Z00290,P0072,1,2
Z00290,P0074,1,4
Z00290,P0077,1,4
Z00290,P0081,1,4
Z00290,P0089,1,3
Z00290,P0092,1,3
Z00290,P0115,1,2
Z00290,P0117,1,3
Z00290,P0128,1,4
Z00290,P0129,1,1
Z00290,P0149,1,1
Z00291,P0017,1,2
Z00291,P0019,1,3
Z00291,P0029,1,3
Z00291,P0039,1,2
Z00291,P0048,1,2
Z00292,P0006,1,2
Z00292,P0014,1,1
Z00292,P0028,1,2
Z00292,P0029,1,4
Z00292,P0032,1,3
Z00292,P0035,1,1
Z00292,P0049,1,4
Z00292,P0063,1,5
Z00292,P0069,1,5
Z00292,P0073,1,5
Z00292,P0074,1,2
Z00292,P0075,1,2
Z00292,P0077,1,2
Z00292,P0089,1,3
Z00292,P0107,1,4
Z00292,P0124,1,3
Z00292,P0128,1,4
Z00292,P0129,1,2
Z00292,P0131,1,1
Z00292,P0132,1,1
Z00292,P0145,1,4
Z00293,P0003,1,2
Z00293,P0005,1,5
Z00293,P0006,1,2
Z00293,P0011,1,4
Z00293,P0029,1,3
Z00293,P0035,1,2
Z00293,P0041,1,3
