zip_id,hub_id,d_ij
Z00104,H013,7458.55
Z00104,H014,7156.76
Z00104,H015,8382.9
Z00104,H016,7821.01
Z00104,H017,8116.74
Z00104,H018,6262.19
Z00104,H019,8496.24
Z00104,H020,961.28
Z00104,H021,163.52
Z00104,H022,2478.9
Z00104,H023,1996.16
Z00104,H024,7819.47
Z00104,H025,1796.23
Z00104,H026,1587.17
Z00104,H027,4253.87
Z00104,H028,7512.15
Z00104,H029,6127.03
Z00104,H030,6703.34
Z00104,H031,543.47
Z00104,H032,5966.11
Z00104,H033,7502.65
Z00104,H034,2816.94
Z00104,H035,8112.32
Z00104,H036,1492.82
Z00104,H037,5477.8
Z00104,H038,6132.74
Z00104,H039,7497.9
Z00104,H040,6531.5
Z00104,H041,5611.75
Z00104,H042,11338.49
Z00104,H043,6458.08
Z00104,H044,1300.95
Z00104,H045,7963.8
Z00104,H046,4437.65
Z00104,H047,4003.88
Z00104,H048,1727.92
Z00104,H049,5578.95
Z00104,H050,8199.0
Z00105,H001,4221.66
Z00105,H002,192.74
Z00105,H003,1460.33
Z00105,H004,11383.07
Z00105,H005,704.93
Z00105,H006,5035.46
Z00105,H007,4962.17
Z00105,H008,548.52
Z00105,H009,10244.07
Z00105,H010,870.65
Z00105,H011,6937.5
Z00105,H012,2156.34
Z00105,H013,6002.8
Z00105,H014,1306.64
Z00105,H015,4019.44
Z00105,H016,3973.99
Z00105,H017,4774.79
Z00105,H018,314.44
Z00105,H019,5678.19
Z00105,H020,6304.93
Z00105,H021,5952.63
Z00105,H022,4767.4
Z00105,H023,7250.77
Z00105,H024,4369.22
Z00105,H025,4917.19
Z00105,H026,6522.44
Z00105,H027,2854.75
Z00105,H028,3113.67
Z00105,H029,30.74
Z00105,H030,794.62
Z00105,H031,6643.92
Z00105,H032,574.4
Z00105,H033,4035.73
Z00105,H034,4438.05
Z00105,H035,3489.8
Z00105,H036,5883.58
Z00105,H037,699.8
Z00105,H038,200.51
Z00105,H039,5293.34
Z00105,H040,4931.17
Z00105,H041,612.17
Z00105,H042,5923.16
Z00105,H043,4801.72
Z00105,H044,5482.71
Z00105,H045,4227.06
Z00105,H046,10531.91
Z00105,H047,2701.33
Z00105,H048,5921.85
Z00105,H049,737.85
Z00105,H050,3693.21
Z00106,H001,8018.32
Z00106,H002,4325.71
Z00106,H003,5645.52
Z00106,H004,8022.82
Z00106,H005,4595.17
Z00106,H006,6777.04
Z00106,H007,8772.78
Z00106,H008,4626.08
Z00106,H009,8821.66
Z00106,H010,5033.49
Z00106,H011,5427.73
Z00106,H012,6337.66
Z00106,H013,8496.35
Z00106,H014,4413.47
Z00106,H015,515.23
Z00106,H016,241.04
Z00106,H017,586.7
Z00106,H018,3874.7
Z00106,H019,1499.32
Z00106,H020,8873.61
Z00106,H021,7964.78
Z00106,H022,8487.28
Z00106,H023,9985.32
Z00106,H024,293.06
Z00106,H025,8207.61
Z00106,H026,9471.23
Z00106,H027,6988.59
Z00106,H028,6074.55
Z00106,H029,4162.22
Z00106,H030,4364.11
Z00106,H031,8276.43
Z00106,H032,4739.54
Z00106,H033,488.77
Z00106,H034,8285.91
Z00106,H035,818.8
Z00106,H036,6622.65
Z00106,H037,4271.4
Z00106,H038,4343.55
Z00106,H039,1324.41
Z00106,H040,1770.05
Z00106,H041,4759.0
Z00106,H042,5100.32
Z00106,H043,1768.82
Z00106,H044,6694.38
Z00106,H045,55.59
Z00106,H046,9116.35
Z00106,H047,6719.88
Z00106,H048,6433.2
Z00106,H049,4905.94
Z00106,H050,653.7
Z00107,H001,3442.38
Z00107,H002,643.44
Z00107,H003,750.14
Z00107,H004,11047.23
Z00107,H005,883.9
Z00107,H006,4597.12
Z00107,H007,4172.23
Z00107,H008,370.48
Z00107,H009,9668.21
Z00107,H010,68.74
Z00107,H011,7377.79
Z00107,H012,1427.99
Z00107,H013,5654.55
Z00107,H014,1640.65
Z00107,H015,4816.52
Z00107,H016,4745.7
Z00107,H017,5549.7
Z00107,H018,1108.78
Z00107,H019,6462.47
Z00107,H020,5615.94
Z00107,H021,5373.06
Z00107,H022,3988.87
Z00107,H023,6497.23
Z00107,H024,5132.56
Z00107,H025,4192.29
Z00107,H026,5779.28
Z00107,H027,2053.68
Z00107,H028,2981.31
Z00107,H029,831.78
Z00107,H030,1174.99
Z00107,H031,6068.07
Z00107,H032,436.86
Z00107,H033,4781.99
Z00107,H034,3649.96
Z00107,H035,4286.05
Z00107,H036,5560.94
Z00107,H037,874.95
Z00107,H038,705.88
Z00107,H039,6015.33
Z00107,H040,5551.4
Z00107,H041,210.12
Z00107,H042,6338.52
Z00107,H043,5414.24
Z00107,H044,5107.27
Z00107,H045,5002.4
Z00107,H046,9868.09
Z00107,H047,1909.7
Z00107,H048,5643.81
Z00107,H049,64.39
Z00107,H050,4489.15
Z00108,H001,8080.56
Z00108,H002,4470.76
Z00108,H003,5799.75
Z00108,H004,7835.01
Z00108,H005,4768.18
Z00108,H006,6701.46
Z00108,H007,8824.58
Z00108,H008,4762.19
Z00108,H009,8610.64
Z00108,H010,5174.83
Z00108,H011,5523.69
Z00108,H012,6494.27
Z00108,H013,8698.22
Z00108,H014,4608.14
Z00108,H015,716.09
Z00108,H016,368.26
Z00108,H017,451.0
Z00108,H018,4026.12
Z00108,H019,1380.1
Z00108,H020,8793.38
Z00108,H021,7872.73
Z00108,H022,8531.8
Z00108,H023,9875.34
Z00108,H024,86.28
Z00108,H025,8210.33
Z00108,H026,9403.18
Z00108,H027,7113.57
Z00108,H028,6285.87
Z00108,H029,4314.0
Z00108,H030,4544.27
Z00108,H031,8151.74
Z00108,H032,4896.91
Z00108,H033,441.96
Z00108,H034,8350.97
Z00108,H035,1025.36
Z00108,H036,6495.33
Z00108,H037,4389.79
Z00108,H038,4499.9
Z00108,H039,1114.66
Z00108,H040,1580.1
Z00108,H041,4899.96
Z00108,H042,5241.7
Z00108,H043,1588.29
Z00108,H044,6590.13
Z00108,H045,157.69
Z00108,H046,8910.05
Z00108,H047,6826.95
Z00108,H048,6299.51
Z00108,H049,5048.98
Z00108,H050,865.84
Z00109,H001,4429.94
Z00109,H002,807.05
Z00109,H003,1413.78
Z00109,H004,12063.92
Z00109,H005,247.67
Z00109,H006,5618.58
Z00109,H007,5121.36
Z00109,H008,1048.26
Z00109,H009,10741.61
Z00109,H010,1127.58
Z00109,H011,6353.58
Z00109,H012,2042.99
Z00109,H013,5401.87
Z00109,H014,633.13
Z00109,H015,4106.19
Z00109,H016,4176.67
Z00109,H017,4949.39
Z00109,H018,813.16
Z00109,H019,5801.47
Z00109,H020,6676.82
Z00109,H021,6443.77
Z00109,H022,4971.97
Z00109,H023,7501.63
Z00109,H024,4586.88
Z00109,H025,5239.81
Z00109,H026,6801.78
Z00109,H027,2922.6
Z00109,H028,2467.42
Z00109,H029,677.86
Z00109,H030,114.38
Z00109,H031,7139.1
Z00109,H032,638.79
Z00109,H033,4302.79
Z00109,H034,4611.87
Z00109,H035,3596.15
Z00109,H036,6520.09
Z00109,H037,1371.42
Z00109,H038,540.45
Z00109,H039,5581.2
Z00109,H040,5364.08
Z00109,H041,992.32
Z00109,H042,5322.74
Z00109,H043,5245.05
Z00109,H044,6097.27
Z00109,H045,4412.08
Z00109,H046,10912.12
Z00109,H047,2890.59
Z00109,H048,6572.67
Z00109,H049,1021.33
Z00109,H050,3796.49
Z00110,H001,3874.48
Z00110,H002,5732.43
Z00110,H003,5804.17
Z00110,H004,5540.97
Z00110,H005,6415.19
Z00110,H006,1140.91
Z00110,H007,3942.66
Z00110,H008,5487.9
Z00110,H009,4447.6
Z00110,H010,5548.17
Z00110,H011,11604.84
Z00110,H012,5812.46
Z00110,H013,8954.61
Z00110,H014,7158.24
Z00110,H015,7030.75
Z00110,H016,6446.56
Z00110,H017,6631.49
Z00110,H018,5937.89
Z00110,H019,6958.41
Z00110,H020,2498.6
Z00110,H021,1593.28
Z00110,H022,3729.81
Z00110,H023,3428.0
Z00110,H024,6378.98
Z00110,H025,2995.42
Z00110,H026,3119.57
Z00110,H027,5004.12
Z00110,H028,8243.42
Z00110,H029,5907.48
Z00110,H030,6642.51
Z00110,H031,1696.1
Z00110,H032,5975.72
Z00110,H033,6106.07
Z00110,H034,3988.39
Z00110,H035,6867.42
Z00110,H036,47.14
Z00110,H037,5191.48
Z00110,H038,5993.19
Z00110,H039,5967.85
Z00110,H040,5018.63
Z00110,H041,5576.64
Z00110,H042,11631.6
Z00110,H043,4955.23
Z00110,H044,549.44
Z00110,H045,6549.99
Z00110,H046,4850.27
Z00110,H047,4618.44
Z00110,H048,196.78
Z00110,H049,5604.79
Z00110,H050,6909.01
Z00111,H001,571.76
Z00111,H002,4609.29
Z00111,H003,3587.65
Z00111,H004,7265.68
Z00111,H005,4741.25
Z00111,H006,2817.91
Z00111,H007,239.92
Z00111,H008,4255.09
Z00111,H009,5870.13
Z00111,H010,3942.55
Z00111,H011,9464.69
Z00111,H012,3084.47
Z00111,H013,5232.63
Z00111,H014,5342.79
Z00111,H015,8604.95
Z00111,H016,8303.3
Z00111,H017,9018.75
Z00111,H018,5073.12
Z00111,H019,9872.64
Z00111,H020,1966.19
Z00111,H021,2393.44
Z00111,H022,76.69
Z00111,H023,2522.58
Z00111,H024,8569.2
Z00111,H025,802.75
Z00111,H026,1858.62
Z00111,H027,2094.81
Z00111,H028,5067.69
Z00111,H029,4822.61
Z00111,H030,5053.09
Z00111,H031,2866.42
Z00111,H032,4388.4
Z00111,H033,8157.53
Z00111,H034,377.11
Z00111,H035,8096.46
Z00111,H036,3752.18
Z00111,H037,4451.93
Z00111,H038,4715.41
Z00111,H039,8928.3
Z00111,H040,7966.8
Z00111,H041,4181.9
Z00111,H042,8822.43
Z00111,H043,7838.44
Z00111,H044,3309.79
Z00111,H045,8555.24
Z00111,H046,5937.18
Z00111,H047,2103.04
Z00111,H048,3989.92
Z00111,H049,4073.32
Z00111,H050,8283.87
Z00112,H001,2406.23
Z00112,H002,6112.57
Z00112,H003,5382.09
Z00112,H004,5496.65
Z00112,H005,6459.34
Z00112,H006,2080.79
Z00112,H007,1982.77
Z00112,H008,5761.31
Z00112,H009,4074.82
Z00112,H010,5559.51
Z00112,H011,10560.14
Z00112,H012,4986.3
Z00112,H013,6553.24
Z00112,H014,7150.37
Z00112,H015,9203.34
Z00112,H016,8669.0
Z00112,H017,9033.2
Z00112,H018,6524.33
Z00112,H019,9436.71
Z00112,H020,20.67
Z00112,H021,918.67
Z00112,H022,1949.96
Z00112,H023,1188.84
Z00112,H024,8710.23
Z00112,H025,1460.06
Z00112,H026,649.05
Z00112,H027,3981.64
Z00112,H028,7039.65
Z00112,H029,6334.72
Z00112,H030,6770.63
Z00112,H031,982.24
Z00112,H032,6044.62
Z00112,H033,8369.75
Z00112,H034,2331.88
Z00112,H035,8863.53
Z00112,H036,2432.82
Z00112,H037,5771.87
Z00112,H038,6290.96
Z00112,H039,8438.28
Z00112,H040,7466.67
Z00112,H041,5744.28
Z00112,H042,10491.06
Z00112,H043,7389.36
Z00112,H044,2218.79
Z00112,H045,8835.55
Z00112,H046,4251.28
Z00112,H047,3850.98
Z00112,H048,2665.66
Z00112,H049,5676.42
Z00112,H050,8979.52
Z00113,H001,3828.62
Z00113,H002,5824.59
Z00113,H003,5851.58
Z00113,H004,5455.35
Z00113,H005,6496.07
Z00113,H006,1147.38
Z00113,H007,3865.09
Z00113,H008,5572.12
Z00113,H009,4335.37
Z00113,H010,5618.48
Z00113,H011,11648.53
Z00113,H012,5834.18
Z00113,H013,8852.49
Z00113,H014,7243.71
Z00113,H015,7179.64
Z00113,H016,6595.21
Z00113,H017,6773.81
Z00113,H018,6042.06
Z00113,H019,7086.96
Z00113,H020,2371.23
Z00113,H021,1478.4
Z00113,H022,3661.53
Z00113,H023,3283.86
Z00113,H024,6525.08
Z00113,H025,2927.83
Z00113,H026,2988.77
Z00113,H027,5003.43
Z00113,H028,8264.86
Z00113,H029,6003.61
Z00113,H030,6730.08
Z00113,H031,1550.87
Z00113,H032,6053.63
Z00113,H033,6254.25
Z00113,H034,3931.85
Z00113,H035,7016.97
Z00113,H036,121.57
Z00113,H037,5288.97
Z00113,H038,6083.5
Z00113,H039,6101.88
Z00113,H040,5157.94
Z00113,H041,5655.98
Z00113,H042,11777.72
Z00113,H043,5096.35
Z00113,H044,563.04
Z00113,H045,6697.31
Z00113,H046,4732.32
Z00113,H047,4629.53
Z00113,H048,315.62
Z00113,H049,5679.1
Z00113,H050,7058.61
Z00114,H001,4172.78
Z00114,H002,624.57
Z00114,H003,1183.12
Z00114,H004,11830.99
Z00114,H005,146.37
Z00114,H006,5365.0
Z00114,H007,4872.9
Z00114,H008,806.78
Z00114,H009,10470.62
Z00114,H010,856.57
Z00114,H011,6607.6
Z00114,H012,1840.13
Z00114,H013,5446.09
Z00114,H014,866.75
Z00114,H015,4288.99
Z00114,H016,4323.24
Z00114,H017,5108.31
Z00114,H018,783.1
Z00114,H019,5979.37
Z00114,H020,6407.1
Z00114,H021,6175.01
Z00114,H022,4716.34
Z00114,H023,7243.83
Z00114,H024,4729.92
Z00114,H025,4972.07
Z00114,H026,6539.55
Z00114,H027,2683.4
Z00114,H028,2555.88
Z00114,H029,564.03
Z00114,H030,372.79
Z00114,H031,6870.24
Z00114,H032,367.74
Z00114,H033,4426.92
Z00114,H034,4360.0
Z00114,H035,3770.85
Z00114,H036,6284.96
Z00114,H037,1188.59
Z00114,H038,369.95
Z00114,H039,5701.79
Z00114,H040,5420.86
Z00114,H041,732.33
Z00114,H042,5573.5
Z00114,H043,5296.38
Z00114,H044,5852.97
Z00114,H045,4565.56
Z00114,H046,10648.08
Z00114,H047,2631.86
Z00114,H048,6346.05
Z00114,H049,751.82
Z00114,H050,3973.07
Z00115,H001,3777.01
Z00115,H002,536.76
Z00115,H003,863.93
Z00115,H004,11440.57
Z00115,H005,490.64
Z00115,H006,4983.62
Z00115,H007,4489.29
Z00115,H008,510.95
Z00115,H009,10056.54
Z00115,H010,443.19
Z00115,H011,6990.38
Z00115,H012,1555.62
Z00115,H013,5506.5
Z00115,H014,1248.81
Z00115,H015,4588.32
Z00115,H016,4571.48
Z00115,H017,5369.03
Z00115,H018,918.01
Z00115,H019,6263.12
Z00115,H020,5993.35
Z00115,H021,5766.05
Z00115,H022,4322.27
Z00115,H023,6844.62
Z00115,H024,4970.19
Z00115,H025,4560.76
Z00115,H026,6134.93
Z00115,H027,2321.16
Z00115,H028,2718.89
Z00115,H029,632.53
Z00115,H030,783.5
Z00115,H031,6460.92
Z00115,H032,50.08
Z00115,H033,4642.25
Z00115,H034,3972.02
Z00115,H035,4062.2
Z00115,H036,5932.56
Z00115,H037,1001.37
Z00115,H038,439.0
Z00115,H039,5902.41
Z00115,H040,5528.39
Z00115,H041,376.2
Z00115,H042,5952.31
Z00115,H043,5396.8
Z00115,H044,5486.47
Z00115,H045,4821.91
Z00115,H046,10238.81
Z00115,H047,2236.02
Z00115,H048,6007.18
Z00115,H049,348.57
Z00115,H050,4265.68
Z00116,H001,2415.47
Z00116,H002,2140.26
Z00116,H003,811.1
Z00116,H004,10135.7
Z00116,H005,1943.29
Z00116,H006,4548.66
Z00116,H007,3010.56
Z00116,H008,1878.22
Z00116,H009,8776.87
Z00116,H010,1452.07
Z00116,H011,7485.08
Z00116,H012,171.28
Z00116,H013,4531.75
Z00116,H014,2444.98
Z00116,H015,6258.95
Z00116,H016,6241.03
Z00116,H017,7041.36
Z00116,H018,2581.34
Z00116,H019,7938.06
Z00116,H020,4806.22
Z00116,H021,4895.95
Z00116,H022,2920.3
Z00116,H023,5415.71
Z00116,H024,6635.08
Z00116,H025,3370.54
Z00116,H026,4772.74
Z00116,H027,833.77
Z00116,H028,2569.33
Z00116,H029,2293.54
Z00116,H030,2233.53
Z00116,H031,5536.33
Z00116,H032,1719.42
Z00116,H033,6292.72
Z00116,H034,2537.6
Z00116,H035,5735.0
Z00116,H036,5648.37
Z00116,H037,2335.47
Z00116,H038,2113.06
Z00116,H039,7529.2
Z00116,H040,7021.32
Z00116,H041,1724.06
Z00116,H042,6502.43
Z00116,H043,6880.23
Z00116,H044,5135.86
Z00116,H045,6493.74
Z00116,H046,8796.65
Z00116,H047,1076.96
Z00116,H048,5811.29
Z00116,H049,1570.19
Z00116,H050,5938.29
Z00117,H001,8483.39
Z00117,H002,5296.79
Z00117,H003,6640.79
Z00117,H004,6880.58
Z00117,H005,5680.36
Z00117,H006,6522.98
Z00117,H007,9142.57
Z00117,H008,5553.25
Z00117,H009,7619.52
Z00117,H010,5978.13
Z00117,H011,5809.08
Z00117,H012,7336.0
Z00117,H013,9522.87
Z00117,H014,5579.1
Z00117,H015,1658.82
Z00117,H016,1330.61
Z00117,H017,772.89
Z00117,H018,4878.92
Z00117,H019,1018.89
Z00117,H020,8505.14
Z00117,H021,7570.75
Z00117,H022,8832.12
Z00117,H023,9390.05
Z00117,H024,925.72
Z00117,H025,8334.54
Z00117,H026,9133.7
Z00117,H027,7821.12
Z00117,H028,7276.29
Z00117,H029,5164.21
Z00117,H030,5478.51
Z00117,H031,7682.74
Z00117,H032,5758.55
Z00117,H033,1164.82
Z00117,H034,8754.74
Z00117,H035,2017.67
Z00117,H036,6065.99
Z00117,H037,5124.92
Z00117,H038,5362.55
Z00117,H039,122.18
Z00117,H040,1028.1
Z00117,H041,5705.86
Z00117,H042,5764.01
Z00117,H043,1125.37
Z00117,H044,6274.88
Z00117,H045,1147.77
Z00117,H046,7918.7
Z00117,H047,7466.65
Z00117,H048,5842.73
Z00117,H049,5860.02
Z00117,H050,1855.51
Z00118,H001,8042.49
Z00118,H002,4153.02
Z00118,H003,5424.36
Z00118,H004,8362.05
Z00118,H005,4316.16
Z00118,H006,7151.15
Z00118,H007,8810.87
Z00118,H008,4479.19
Z00118,H009,9291.69
Z00118,H010,4863.64
Z00118,H011,5013.91
Z00118,H012,6100.83
Z00118,H013,7940.61
Z00118,H014,4041.93
Z00118,H015,42.79
Z00118,H016,621.59
Z00118,H017,968.37
Z00118,H018,3686.78
Z00118,H019,1726.12
Z00118,H020,9235.79
Z00118,H021,8362.98
Z00118,H022,8550.51
Z00118,H023,10394.5
Z00118,H024,843.59
Z00118,H025,8383.52
Z00118,H026,9794.68
Z00118,H027,6847.35
Z00118,H028,5592.49
Z00118,H029,3968.43
Z00118,H030,4058.62
Z00118,H031,8737.19
Z00118,H032,4517.8
Z00118,H033,974.11
Z00118,H034,8297.78
Z00118,H035,512.76
Z00118,H036,7096.97
Z00118,H037,4187.09
Z00118,H038,4130.74
Z00118,H039,1820.88
Z00118,H040,2326.13
Z00118,H041,4594.08
Z00118,H042,4605.26
Z00118,H043,2321.19
Z00118,H044,7126.4
Z00118,H045,609.19
Z00118,H046,9545.21
Z00118,H047,6636.31
Z00118,H048,6919.05
Z00118,H049,4732.05
Z00118,H050,315.12
Z00119,H001,9333.31
Z00119,H002,7082.24
Z00119,H003,7215.98
Z00119,H004,6469.0
Z00119,H005,6467.48
Z00119,H006,11937.61
Z00119,H007,9253.74
Z00119,H008,7367.66
Z00119,H009,7707.59
Z00119,H010,7376.61
Z00119,H011,59.36
Z00119,H012,7288.5
Z00119,H013,4212.74
Z00119,H014,5709.03
Z00119,H015,5061.36
Z00119,H016,5625.56
Z00119,H017,5315.54
Z00119,H018,6805.66
Z00119,H019,4870.7
Z00119,H020,10505.05
Z00119,H021,11441.42
Z00119,H022,9474.94
Z00119,H023,9430.6
Z00119,H024,5624.24
Z00119,H025,10208.89
Z00119,H026,9876.42
Z00119,H027,8147.84
Z00119,H028,4865.75
Z00119,H029,6886.13
Z00119,H030,6208.13
Z00119,H031,11046.86
Z00119,H032,6917.25
Z00119,H033,5944.25
Z00119,H034,9220.98
Z00119,H035,5314.54
Z00119,H036,11707.62
Z00119,H037,7584.31
Z00119,H038,6835.13
Z00119,H039,5890.25
Z00119,H040,6875.56
Z00119,H041,7305.05
Z00119,H042,1002.04
Z00119,H043,6957.28
Z00119,H044,12123.16
Z00119,H045,5482.72
Z00119,H046,7354.24
Z00119,H047,8506.24
Z00119,H048,11475.83
Z00119,H049,7301.85
Z00119,H050,5236.73
Z00120,H001,3837.09
Z00120,H002,5725.16
Z00120,H003,5783.91
Z00120,H004,5550.28
Z00120,H005,6404.32
Z00120,H006,1110.31
Z00120,H007,3902.56
Z00120,H008,5477.99
Z00120,H009,4447.2
Z00120,H010,5534.03
Z00120,H011,11643.01
Z00120,H012,5786.3
Z00120,H013,8913.9
Z00120,H014,7148.9
Z00120,H015,7060.7
Z00120,H016,6476.96
Z00120,H017,6666.63
Z00120,H018,5934.94
Z00120,H019,6997.21
Z00120,H020,2459.77
Z00120,H021,1553.22
Z00120,H022,3690.3
Z00120,H023,3393.88
Z00120,H024,6412.0
Z00120,H025,2955.91
Z00120,H026,3081.28
Z00120,H027,4973.49
Z00120,H028,8217.51
Z00120,H029,5901.6
Z00120,H030,6633.8
Z00120,H031,1662.86
Z00120,H032,5963.89
Z00120,H033,6137.15
Z00120,H034,3949.89
Z00120,H035,6893.55
Z00120,H036,6.69
Z00120,H037,5186.02
Z00120,H038,5985.32
Z00120,H039,6005.64
Z00120,H040,5055.01
Z00120,H041,5565.2
Z00120,H042,11651.5
Z00120,H043,4990.95
Z00120,H044,518.56
Z00120,H045,6581.99
Z00120,H046,4847.48
Z00120,H047,4589.97
Z00120,H048,237.49
Z00120,H049,5591.83
Z00120,H050,6936.7
Z00121,H001,2296.71
Z00121,H002,6230.56
Z00121,H003,5342.61
Z00121,H004,5510.3
Z00121,H005,6474.0
Z00121,H006,2610.23
Z00121,H007,1714.33
Z00121,H008,5873.04
Z00121,H009,4099.84
Z00121,H010,5618.46
Z00121,H011,9993.71
Z00121,H012,4865.23
Z00121,H013,5991.53
Z00121,H014,7110.95
Z00121,H015,9676.29
Z00121,H016,9171.62
Z00121,H017,9590.48
Z00121,H018,6670.46
Z00121,H019,10017.05
Z00121,H020,560.47
Z00121,H021,1492.72
Z00121,H022,1774.64
Z00121,H023,844.26
Z00121,H024,9247.17
Z00121,H025,1508.1
Z00121,H026,109.77
Z00121,H027,3870.4
Z00121,H028,6722.27
Z00121,H029,6451.88
Z00121,H030,6788.04
Z00121,H031,1505.1
Z00121,H032,6089.49
Z00121,H033,8890.03
Z00121,H034,2157.25
Z00121,H035,9286.58
Z00121,H036,3013.28
Z00121,H037,5957.35
Z00121,H038,6378.5
Z00121,H039,9017.77
Z00121,H040,8041.99
Z00121,H041,5831.02
Z00121,H042,9933.94
Z00121,H043,7961.76
Z00121,H044,2790.97
Z00121,H045,9355.92
Z00121,H046,4203.22
Z00121,H047,3822.13
Z00121,H048,3245.51
Z00121,H049,5743.41
Z00121,H050,9423.58
Z00122,H001,1559.97
Z00122,H002,2743.33
Z00122,H003,1548.94
Z00122,H004,9318.77
Z00122,H005,2715.54
Z00122,H006,3877.09
Z00122,H007,2174.11
Z00122,H008,2421.56
Z00122,H009,7934.22
Z00122,H010,2033.31
Z00122,H011,8193.67
Z00122,H012,1026.86
Z00122,H013,4740.65
Z00122,H014,3280.35
Z00122,H015,6916.91
Z00122,H016,6811.06
Z00122,H017,7614.24
Z00122,H018,3210.61
Z00122,H019,8539.3
Z00122,H020,3952.59
Z00122,H021,4086.44
Z00122,H022,2067.89
Z00122,H023,4578.42
Z00122,H024,7179.73
Z00122,H025,2524.28
Z00122,H026,3922.46
Z00122,H027,53.94
Z00122,H028,3296.95
Z00122,H029,2931.9
Z00122,H030,3020.73
Z00122,H031,4707.48
Z00122,H032,2414.4
Z00122,H033,6803.34
Z00122,H034,1687.54
Z00122,H035,6386.03
Z00122,H036,4983.44
Z00122,H037,2777.7
Z00122,H038,2783.01
Z00122,H039,7958.14
Z00122,H040,7282.39
Z00122,H041,2302.23
Z00122,H042,7257.67
Z00122,H043,7137.06
Z00122,H044,4468.66
Z00122,H045,7071.78
Z00122,H046,7981.49
Z00122,H047,521.98
Z00122,H048,5170.52
Z00122,H049,2165.43
Z00122,H050,6588.75
Z00123,H001,762.59
Z00123,H002,4782.23
Z00123,H003,3720.75
Z00123,H004,7138.21
Z00123,H005,4881.74
Z00123,H006,2973.8
Z00123,H007,25.55
Z00123,H008,4430.3
Z00123,H009,5757.39
Z00123,H010,4105.78
Z00123,H011,9337.01
Z00123,H012,3188.19
Z00123,H013,5082.82
Z00123,H014,5460.49
Z00123,H015,8812.24
Z00123,H016,8520.73
Z00123,H017,9240.39
Z00123,H018,5248.6
Z00123,H019,10095.41
Z00123,H020,1948.25
Z00123,H021,2461.99
Z00123,H022,291.48
Z00123,H023,2397.59
Z00123,H024,8790.32
Z00123,H025,944.33
Z00123,H026,1767.75
Z00123,H027,2215.54
Z00123,H028,5077.2
Z00123,H029,4992.99
Z00123,H030,5191.52
Z00123,H031,2887.78
Z00123,H032,4542.13
Z00123,H033,8378.64
Z00123,H034,524.36
Z00123,H035,8299.96
Z00123,H036,3871.22
Z00123,H037,4644.0
Z00123,H038,4878.55
Z00123,H039,9147.15
Z00123,H040,8181.11
Z00123,H041,4350.76
Z00123,H042,8751.32
Z00123,H043,8053.91
Z00123,H044,3445.08
Z00123,H045,8773.68
Z00123,H046,5803.2
Z00123,H047,2263.69
Z00123,H048,4111.65
Z00123,H049,4237.49
Z00123,H050,8489.37
Z00124,H001,4214.84
Z00124,H002,183.2
Z00124,H003,1460.18
Z00124,H004,11370.9
Z00124,H005,714.79
Z00124,H006,5023.34
Z00124,H007,4955.96
Z00124,H008,539.91
Z00124,H009,10232.27
Z00124,H010,866.39
Z00124,H011,6949.64
Z00124,H012,2156.36
Z00124,H013,6011.44
Z00124,H014,1318.96
Z00124,H015,4022.4
Z00124,H016,3974.78
Z00124,H017,4775.86
Z00124,H018,315.87
Z00124,H019,5679.96
Z00124,H020,6295.21
Z00124,H021,5941.43
Z00124,H022,4760.5
Z00124,H023,7242.61
Z00124,H024,4369.59
Z00124,H025,4908.4
Z00124,H026,6514.0
Z00124,H027,2850.91
Z00124,H028,3123.86
Z00124,H029,39.18
Z00124,H030,806.72
Z00124,H031,6632.6
Z00124,H032,577.09
Z00124,H033,4035.22
Z00124,H034,4431.74
Z00124,H035,3492.62
Z00124,H036,5871.09
Z00124,H037,687.28
Z00124,H038,207.9
Z00124,H039,5292.03
Z00124,H040,4926.87
Z00124,H041,606.46
Z00124,H042,5935.46
Z00124,H043,4797.2
Z00124,H044,5470.33
Z00124,H045,4228.1
Z00124,H046,10521.06
Z00124,H047,2695.45
Z00124,H048,5909.33
Z00124,H049,733.71
Z00124,H050,3696.0
Z00125,H001,3416.97
Z00125,H002,666.75
Z00125,H003,735.66
Z00125,H004,11026.19
Z00125,H005,904.99
Z00125,H006,4578.76
Z00125,H007,4146.91
Z00125,H008,386.84
Z00125,H009,9644.93
Z00125,H010,44.62
Z00125,H011,7396.4
Z00125,H012,1410.3
Z00125,H013,5650.13
Z00125,H014,1660.93
Z00125,H015,4840.23
Z00125,H016,4767.68
Z00125,H017,5571.79
Z00125,H018,1132.79
Z00125,H019,6485.09
Z00125,H020,5591.51
Z00125,H021,5350.9
Z00125,H022,3963.46
Z00125,H023,6471.91
Z00125,H024,5154.04
Z00125,H025,4167.39
Z00125,H026,5754.07
Z00125,H027,2029.55
Z00125,H028,2986.52
Z00125,H029,856.39
Z00125,H030,1197.55
Z00125,H031,6045.84
Z00125,H032,459.24
Z00125,H033,4802.66
Z00125,H034,3624.61
Z00125,H035,4309.7
Z00125,H036,5545.27
Z00125,H037,886.17
Z00125,H038,731.28
Z00125,H039,6034.62
Z00125,H040,5566.48
Z00125,H041,230.89
Z00125,H042,6356.9
Z00125,H043,5429.07
Z00125,H044,5090.38
Z00125,H045,5024.56
Z00125,H046,9843.46
Z00125,H047,1884.36
Z00125,H048,5629.34
