zip_id,hub_id,d_ij
Z00252,H104,3746.46
Z00252,H105,1661.43
Z00252,H106,2087.44
Z00252,H107,1197.59
Z00252,H108,4264.01
Z00252,H109,4100.01
Z00252,H110,4288.87
Z00252,H111,2225.54
Z00252,H112,523.89
Z00252,H113,4999.97
Z00252,H114,797.04
Z00252,H115,436.95
Z00252,H116,537.95
Z00252,H117,607.13
Z00252,H118,1386.29
Z00252,H119,5236.59
Z00252,H120,171.84
Z00252,H121,145.82
Z00252,H122,5069.6
Z00252,H123,2197.8
Z00252,H124,4471.59
Z00252,H125,4233.86
Z00252,H126,3944.39
Z00252,H127,2234.86
Z00252,H128,4841.96
Z00252,H129,771.42
Z00252,H130,514.13
Z00252,H131,725.73
Z00252,H132,9475.35
Z00252,H133,7571.54
Z00252,H134,4202.56
Z00252,H135,609.22
Z00252,H136,335.09
Z00252,H137,9924.49
Z00252,H138,4247.99
Z00252,H139,4355.27
Z00252,H140,4056.97
Z00252,H141,6825.93
Z00252,H142,4530.62
Z00252,H143,4489.92
Z00252,H144,224.77
Z00252,H145,545.02
Z00252,H146,5164.99
Z00252,H147,1694.63
Z00252,H148,2205.42
Z00252,H149,4518.98
Z00252,H150,1654.5
Z00252,H151,7911.36
Z00252,H152,7186.45
Z00252,H153,168.99
Z00252,H154,4547.1
Z00252,H155,4128.21
Z00252,H156,2089.42
Z00252,H157,196.59
Z00252,H158,6973.22
Z00252,H159,59.72
Z00252,H160,765.51
Z00252,H161,2223.31
Z00252,H162,4542.33
Z00252,H163,2056.86
Z00252,H164,4651.11
Z00252,H165,2255.71
Z00252,H166,359.63
Z00252,H167,10223.43
Z00252,H168,6574.3
Z00252,H169,7581.87
Z00252,H170,732.73
Z00252,H171,7138.99
Z00252,H172,122.28
Z00252,H173,235.85
Z00252,H174,508.66
Z00252,H175,377.13
Z00252,H176,779.91
Z00252,H177,330.99
Z00252,H178,4428.92
Z00252,H179,1796.37
Z00252,H180,504.53
Z00252,H181,4096.0
Z00252,H182,5041.25
Z00252,H183,4537.51
Z00252,H184,358.67
Z00252,H185,998.92
Z00252,H186,698.51
Z00252,H187,533.99
Z00252,H188,893.47
Z00252,H189,272.6
Z00252,H190,362.0
Z00252,H191,7095.26
Z00252,H192,7644.21
Z00252,H193,7846.43
Z00252,H194,2103.58
Z00252,H195,7287.54
Z00252,H196,7671.34
Z00252,H197,296.61
Z00252,H198,8171.36
Z00252,H199,7456.47
Z00252,H200,7844.34
Z00253,H001,4511.04
Z00253,H002,5122.06
Z00253,H003,718.03
Z00253,H004,4507.06
Z00253,H005,3170.21
Z00253,H006,957.53
Z00253,H007,560.29
Z00253,H008,767.68
Z00253,H009,190.18
Z00253,H010,9691.38
Z00253,H011,5144.9
Z00253,H012,1206.82
Z00253,H013,910.66
Z00253,H014,1020.19
Z00253,H015,123.7
Z00253,H016,9085.97
Z00253,H017,9311.47
Z00253,H018,5203.67
Z00253,H019,4981.81
Z00253,H020,5431.28
Z00253,H021,4525.51
Z00253,H022,5345.94
Z00253,H023,1372.49
Z00253,H024,5449.55
Z00253,H025,4927.93
Z00253,H026,5609.4
Z00253,H027,7008.53
Z00253,H028,8526.01
Z00253,H029,983.51
Z00253,H030,8638.45
Z00253,H031,735.8
Z00253,H032,693.13
Z00253,H033,8089.42
Z00253,H034,6628.05
Z00253,H035,809.96
Z00253,H036,781.33
Z00253,H037,522.99
Z00253,H038,880.49
Z00253,H039,1061.76
Z00253,H040,712.78
Z00253,H041,9030.73
Z00253,H042,505.21
Z00253,H043,8235.69
Z00253,H044,5070.39
Z00253,H045,4447.54
Z00253,H046,1765.97
Z00253,H047,850.73
Z00253,H048,4979.57
Z00253,H049,3177.71
Z00253,H050,957.5
Z00253,H051,996.52
Z00253,H052,899.34
Z00253,H053,256.96
Z00253,H054,4436.65
Z00253,H055,671.72
Z00253,H056,4878.59
Z00253,H057,5335.43
Z00253,H058,4897.15
Z00253,H059,9680.74
Z00253,H060,8396.43
Z00253,H061,1126.05
Z00253,H062,663.73
Z00253,H063,922.0
Z00253,H064,759.53
Z00253,H065,5172.21
Z00253,H066,4934.28
Z00253,H067,7076.41
Z00253,H068,1111.64
Z00253,H069,5045.74
Z00253,H070,7572.81
Z00253,H071,1411.77
Z00253,H072,5144.39
Z00253,H073,5239.97
Z00253,H074,836.36
Z00253,H075,787.03
Z00253,H076,224.04
Z00253,H077,293.16
Z00253,H078,135.59
Z00253,H079,529.38
Z00253,H080,1232.72
Z00253,H081,745.34
Z00253,H082,8628.27
Z00253,H083,1256.91
Z00253,H084,932.89
Z00253,H085,446.79
Z00253,H086,1035.83
Z00253,H087,10180.61
Z00253,H088,7279.87
Z00253,H089,1075.66
Z00253,H090,5107.59
Z00253,H091,896.15
Z00253,H092,5491.33
Z00253,H093,5447.8
Z00253,H094,785.58
Z00253,H095,1354.29
Z00253,H096,148.04
Z00253,H097,396.45
Z00253,H098,4661.68
Z00253,H099,1546.39
Z00253,H100,3248.33
Z00253,H101,4960.6
Z00253,H102,4689.23
Z00253,H103,8243.53
Z00253,H104,4571.96
Z00253,H105,1158.26
Z00253,H106,1355.44
Z00253,H107,419.17
Z00253,H108,5116.21
Z00253,H109,4982.01
Z00253,H110,5073.98
Z00253,H111,1693.59
Z00253,H112,371.87
Z00253,H113,5861.03
Z00253,H114,984.97
Z00253,H115,823.53
Z00253,H116,874.1
Z00253,H117,417.06
Z00253,H118,525.73
Z00253,H119,5246.69
Z00253,H120,1004.57
Z00253,H121,739.16
Z00253,H122,5781.45
Z00253,H123,1833.17
Z00253,H124,5302.28
Z00253,H125,5071.39
Z00253,H126,4799.03
Z00253,H127,1603.34
Z00253,H128,5696.96
Z00253,H129,885.3
Z00253,H130,1388.38
Z00253,H131,316.22
Z00253,H132,8605.84
Z00253,H133,7553.31
Z00253,H134,4994.37
Z00253,H135,920.75
Z00253,H136,613.31
Z00253,H137,10087.5
Z00253,H138,5065.39
Z00253,H139,5228.71
Z00253,H140,4926.48
Z00253,H141,6877.68
Z00253,H142,5378.08
Z00253,H143,5308.99
Z00253,H144,1030.56
Z00253,H145,1404.36
Z00253,H146,5976.93
Z00253,H147,1226.59
Z00253,H148,1759.43
Z00253,H149,5334.06
Z00253,H150,1099.49
Z00253,H151,7895.73
Z00253,H152,7224.3
Z00253,H153,980.0
Z00253,H154,5394.44
Z00253,H155,4966.32
Z00253,H156,1488.87
Z00253,H157,1074.05
Z00253,H158,7793.16
Z00253,H159,938.64
Z00253,H160,557.48
Z00253,H161,1760.27
Z00253,H162,5371.78
Z00253,H163,1295.18
Z00253,H164,5498.28
Z00253,H165,1627.75
Z00253,H166,815.43
Z00253,H167,10070.95
Z00253,H168,6413.88
Z00253,H169,7576.93
Z00253,H170,1557.06
Z00253,H171,7257.52
Z00253,H172,1004.47
Z00253,H173,864.27
Z00253,H174,640.21
Z00253,H175,684.77
Z00253,H176,131.45
Z00253,H177,934.33
Z00253,H178,5157.11
Z00253,H179,1303.34
Z00253,H180,1335.22
Z00253,H181,4917.59
Z00253,H182,5909.79
Z00253,H183,5381.25
Z00253,H184,1240.88
Z00253,H185,126.59
Z00253,H186,759.79
Z00253,H187,1337.5
Z00253,H188,434.64
Z00253,H189,1002.84
Z00253,H190,984.76
Z00253,H191,7310.16
Z00253,H192,7725.53
Z00253,H193,7931.34
Z00253,H194,1698.03
Z00253,H195,7459.01
Z00253,H196,7793.3
Z00253,H197,1168.77
Z00253,H198,8394.05
Z00253,H199,7480.56
Z00253,H200,7925.65
Z00254,H001,819.4
Z00254,H002,897.45
Z00254,H003,4697.4
Z00254,H004,5784.88
Z00254,H005,4795.84
Z00254,H006,4320.81
Z00254,H007,4850.67
Z00254,H008,4664.49
Z00254,H009,5456.55
Z00254,H010,7010.48
Z00254,H011,645.46
Z00254,H012,4069.87
Z00254,H013,4373.6
Z00254,H014,4266.21
Z00254,H015,5324.61
Z00254,H016,9968.74
Z00254,H017,4477.96
Z00254,H018,309.75
Z00254,H019,313.57
Z00254,H020,263.41
Z00254,H021,5714.81
Z00254,H022,195.07
Z00254,H023,3951.36
Z00254,H024,260.65
Z00254,H025,347.84
Z00254,H026,374.17
Z00254,H027,5526.08
Z00254,H028,9099.1
Z00254,H029,4296.91
Z00254,H030,5699.57
Z00254,H031,4627.75
Z00254,H032,4593.8
Z00254,H033,3588.49
Z00254,H034,4927.17
Z00254,H035,4488.47
Z00254,H036,4497.5
Z00254,H037,4804.31
Z00254,H038,4399.07
Z00254,H039,4244.76
Z00254,H040,4570.16
Z00254,H041,4176.25
Z00254,H042,4813.25
Z00254,H043,3701.83
Z00254,H044,288.13
Z00254,H045,828.49
Z00254,H046,4689.68
Z00254,H047,4433.49
Z00254,H048,326.84
Z00254,H049,4536.62
Z00254,H050,4460.87
Z00254,H051,4285.12
Z00254,H052,4538.01
Z00254,H053,5062.22
Z00254,H054,4667.15
Z00254,H055,4700.7
Z00254,H056,761.42
Z00254,H057,287.26
Z00254,H058,378.61
Z00254,H059,5906.73
Z00254,H060,9995.35
Z00254,H061,4520.51
Z00254,H062,4919.57
Z00254,H063,4451.09
Z00254,H064,4615.59
Z00254,H065,332.0
Z00254,H066,392.05
Z00254,H067,5451.07
Z00254,H068,4203.13
Z00254,H069,365.62
Z00254,H070,5467.45
Z00254,H071,3905.97
Z00254,H072,131.65
Z00254,H073,989.1
Z00254,H074,4674.21
Z00254,H075,4726.94
Z00254,H076,5056.26
Z00254,H077,5214.9
Z00254,H078,5390.97
Z00254,H079,4791.25
Z00254,H080,5217.66
Z00254,H081,4530.89
Z00254,H082,3914.11
Z00254,H083,4030.87
Z00254,H084,4347.44
Z00254,H085,4835.91
Z00254,H086,4414.17
Z00254,H087,6804.94
Z00254,H088,5015.24
Z00254,H089,4220.83
Z00254,H090,168.51
Z00254,H091,4390.24
Z00254,H092,383.79
Z00254,H093,714.07
Z00254,H094,4541.75
Z00254,H095,3952.46
Z00254,H096,5282.58
Z00254,H097,5671.67
Z00254,H098,1984.1
Z00254,H099,4888.41
Z00254,H100,6750.29
Z00254,H101,491.31
Z00254,H102,1203.4
Z00254,H103,5342.64
Z00254,H104,704.57
Z00254,H105,5309.71
Z00254,H106,5944.82
Z00254,H107,5432.35
Z00254,H108,340.98
Z00254,H109,1118.83
Z00254,H110,511.47
Z00254,H111,5575.89
Z00254,H112,4907.32
Z00254,H113,733.86
Z00254,H114,4963.64
Z00254,H115,4466.93
Z00254,H116,4441.63
Z00254,H117,5050.54
Z00254,H118,5801.16
Z00254,H119,7080.84
Z00254,H120,4293.75
Z00254,H121,4587.25
Z00254,H122,1231.28
Z00254,H123,5196.44
Z00254,H124,26.77
Z00254,H125,224.22
Z00254,H126,589.41
Z00254,H127,5804.12
Z00254,H128,538.37
Z00254,H129,5014.93
Z00254,H130,3935.18
Z00254,H131,5170.52
Z00254,H132,10152.95
Z00254,H133,5542.38
Z00254,H134,491.02
Z00254,H135,4418.31
Z00254,H136,4663.68
Z00254,H137,6235.48
Z00254,H138,257.17
Z00254,H139,732.89
Z00254,H140,720.12
Z00254,H141,4965.47
Z00254,H142,244.35
Z00254,H143,145.34
Z00254,H144,4258.54
Z00254,H145,3899.9
Z00254,H146,745.61
Z00254,H147,5263.24
Z00254,H148,5378.31
Z00254,H149,196.01
Z00254,H150,5389.49
Z00254,H151,5680.44
Z00254,H152,5170.85
Z00254,H153,4417.39
Z00254,H154,249.71
Z00254,H155,326.33
Z00254,H156,5664.16
Z00254,H157,4286.74
Z00254,H158,2528.58
Z00254,H159,4401.5
Z00254,H160,4855.19
Z00254,H161,5421.84
Z00254,H162,98.47
Z00254,H163,5991.35
Z00254,H164,308.87
Z00254,H165,5806.72
Z00254,H166,4694.71
Z00254,H167,7009.2
Z00254,H168,5710.43
Z00254,H169,5498.85
Z00254,H170,3725.18
Z00254,H171,4851.68
Z00254,H172,4325.64
Z00254,H173,4575.16
Z00254,H174,4908.04
Z00254,H175,4593.54
Z00254,H176,5149.69
Z00254,H177,4341.92
Z00254,H178,950.28
Z00254,H179,5338.47
Z00254,H180,3952.28
Z00254,H181,370.28
Z00254,H182,874.83
Z00254,H183,197.79
Z00254,H184,4100.02
Z00254,H185,5366.02
Z00254,H186,4629.14
Z00254,H187,3942.16
Z00254,H188,5051.63
Z00254,H189,4460.02
Z00254,H190,4292.05
Z00254,H191,4479.2
Z00254,H192,5222.45
Z00254,H193,5307.78
Z00254,H194,5261.62
Z00254,H195,4731.87
Z00254,H196,5096.07
Z00254,H197,4148.58
Z00254,H198,5044.9
Z00254,H199,5339.2
Z00254,H200,5318.84
Z00255,H001,4627.41
Z00255,H002,5217.87
Z00255,H003,843.39
Z00255,H004,4450.58
Z00255,H005,3257.72
Z00255,H006,1074.49
Z00255,H007,619.62
Z00255,H008,831.06
Z00255,H009,136.45
Z00255,H010,9744.8
Z00255,H011,5245.92
Z00255,H012,1321.95
Z00255,H013,1030.23
Z00255,H014,1139.93
Z00255,H015,84.15
Z00255,H016,9009.44
Z00255,H017,9437.6
Z00255,H018,5319.96
Z00255,H019,5095.52
Z00255,H020,5539.95
Z00255,H021,4471.41
Z00255,H022,5455.12
Z00255,H023,1468.9
Z00255,H024,5564.37
Z00255,H025,5040.05
Z00255,H026,5723.86
Z00255,H027,7091.21
Z00255,H028,8494.91
Z00255,H029,1091.64
Z00255,H030,8619.31
Z00255,H031,862.15
Z00255,H032,814.46
Z00255,H033,8215.16
Z00255,H034,6722.6
Z00255,H035,932.84
Z00255,H036,890.41
Z00255,H037,649.25
Z00255,H038,989.08
Z00255,H039,1160.25
Z00255,H040,832.81
Z00255,H041,9099.85
Z00255,H042,592.99
Z00255,H043,8361.41
Z00255,H044,5179.25
Z00255,H045,4559.37
Z00255,H046,1865.24
Z00255,H047,970.54
Z00255,H048,5093.7
Z00255,H049,3273.06
Z00255,H050,1029.7
Z00255,H051,1114.92
Z00255,H052,966.21
Z00255,H053,382.86
Z00255,H054,4417.84
Z00255,H055,746.34
Z00255,H056,4979.18
Z00255,H057,5442.95
Z00255,H058,5009.27
Z00255,H059,9779.69
Z00255,H060,8334.06
Z00255,H061,1246.58
Z00255,H062,776.81
Z00255,H063,1002.66
Z00255,H064,835.98
Z00255,H065,5279.13
Z00255,H066,5049.18
Z00255,H067,7161.47
Z00255,H068,1208.26
Z00255,H069,5161.84
Z00255,H070,7661.18
Z00255,H071,1509.71
Z00255,H072,5256.59
Z00255,H073,5363.17
Z00255,H074,886.7
Z00255,H075,834.25
Z00255,H076,347.18
Z00255,H077,287.33
Z00255,H078,13.53
Z00255,H079,616.81
Z00255,H080,1304.91
Z00255,H081,860.98
Z00255,H082,8754.42
Z00255,H083,1362.17
Z00255,H084,1050.97
Z00255,H085,552.32
Z00255,H086,1104.33
Z00255,H087,10247.51
Z00255,H088,7376.88
Z00255,H089,1177.28
Z00255,H090,5219.5
Z00255,H091,1016.37
Z00255,H092,5607.77
Z00255,H093,5568.45
Z00255,H094,875.31
Z00255,H095,1454.4
Z00255,H096,138.46
Z00255,H097,294.86
Z00255,H098,4732.16
Z00255,H099,1638.29
Z00255,H100,3149.34
Z00255,H101,5066.41
Z00255,H102,4781.08
Z00255,H103,8341.11
Z00255,H104,4684.6
Z00255,H105,1222.45
Z00255,H106,1360.26
Z00255,H107,450.86
Z00255,H108,5223.37
Z00255,H109,5073.42
Z00255,H110,5192.34
Z00255,H111,1740.72
Z00255,H112,480.55
Z00255,H113,5965.69
Z00255,H114,976.82
Z00255,H115,945.0
Z00255,H116,998.48
Z00255,H117,447.64
Z00255,H118,415.32
Z00255,H119,5158.43
Z00255,H120,1105.22
Z00255,H121,828.46
Z00255,H122,5905.44
Z00255,H123,1905.55
Z00255,H124,5414.39
Z00255,H125,5182.03
Z00255,H126,4905.37
Z00255,H127,1630.96
Z00255,H128,5803.53
Z00255,H129,874.68
Z00255,H130,1484.96
Z00255,H131,324.52
Z00255,H132,8534.19
Z00255,H133,7639.59
Z00255,H134,5111.96
Z00255,H135,1046.27
Z00255,H136,724.37
Z00255,H137,10180.34
Z00255,H138,5179.63
Z00255,H139,5327.75
Z00255,H140,5027.49
Z00255,H141,6972.97
Z00255,H142,5486.6
Z00255,H143,5423.1
Z00255,H144,1134.64
Z00255,H145,1505.32
Z00255,H146,6092.47
Z00255,H147,1294.94
Z00255,H148,1820.61
Z00255,H149,5448.8
Z00255,H150,1155.61
Z00255,H151,7981.12
Z00255,H152,7317.29
Z00255,H153,1056.84
Z00255,H154,5502.99
Z00255,H155,5076.8
Z00255,H156,1525.58
Z00255,H157,1159.91
Z00255,H158,7908.35
Z00255,H159,1027.17
Z00255,H160,681.32
Z00255,H161,1818.63
Z00255,H162,5484.16
Z00255,H163,1291.2
Z00255,H164,5606.92
Z00255,H165,1655.8
Z00255,H166,864.84
Z00255,H167,10126.41
Z00255,H168,6487.87
Z00255,H169,7664.52
Z00255,H170,1665.0
Z00255,H171,7357.98
Z00255,H172,1096.27
Z00255,H173,929.59
Z00255,H174,670.51
Z00255,H175,802.73
Z00255,H176,256.57
Z00255,H177,1049.48
Z00255,H178,5279.99
Z00255,H179,1365.4
Z00255,H180,1440.77
Z00255,H181,5031.09
Z00255,H182,6011.46
Z00255,H183,5490.67
Z00255,H184,1332.75
Z00255,H185,149.18
Z00255,H186,885.97
Z00255,H187,1446.45
Z00255,H188,547.15
Z00255,H189,1068.17
Z00255,H190,1100.48
Z00255,H191,7418.52
Z00255,H192,7821.29
Z00255,H193,8026.82
Z00255,H194,1766.47
Z00255,H195,7563.55
Z00255,H196,7892.66
Z00255,H197,1265.18
Z00255,H198,8500.48
Z00255,H199,7571.44
Z00255,H200,8020.8
Z00256,H001,3781.75
Z00256,H002,4692.06
Z00256,H003,542.18
Z00256,H004,5465.81
Z00256,H005,2104.55
Z00256,H006,900.52
Z00256,H007,1330.76
Z00256,H008,1394.62
Z00256,H009,1258.38
Z00256,H010,8706.45
Z00256,H011,4641.72
Z00256,H012,1012.11
Z00256,H013,838.3
Z00256,H014,847.04
Z00256,H015,1304.42
Z00256,H016,9161.43
Z00256,H017,8195.27
Z00256,H018,4451.68
Z00256,H019,4284.7
Z00256,H020,4802.06
Z00256,H021,5469.86
Z00256,H022,4711.8
Z00256,H023,1405.19
Z00256,H024,4716.68
Z00256,H025,4260.77
Z00256,H026,4878.02
Z00256,H027,5921.46
Z00256,H028,8185.09
Z00256,H029,1059.13
Z00256,H030,9184.42
Z00256,H031,604.91
Z00256,H032,819.98
Z00256,H033,6966.86
Z00256,H034,5491.05
Z00256,H035,758.06
Z00256,H036,1006.72
Z00256,H037,759.68
Z00256,H038,1027.61
Z00256,H039,1217.21
Z00256,H040,841.48
Z00256,H041,8715.99
Z00256,H042,1168.02
Z00256,H043,7111.68
Z00256,H044,4451.96
Z00256,H045,3805.35
Z00256,H046,677.93
Z00256,H047,831.84
Z00256,H048,4275.09
Z00256,H049,2062.59
Z00256,H050,1425.01
Z00256,H051,875.78
Z00256,H052,1435.39
Z00256,H053,945.37
Z00256,H054,5151.02
Z00256,H055,1285.66
Z00256,H056,4393.47
Z00256,H057,4727.84
Z00256,H058,4231.23
Z00256,H059,8517.85
Z00256,H060,8366.83
Z00256,H061,148.46
Z00256,H062,523.22
Z00256,H063,1338.59
Z00256,H064,1304.56
Z00256,H065,4580.29
Z00256,H066,4217.38
Z00256,H067,5977.53
Z00256,H068,1262.33
Z00256,H069,4302.43
Z00256,H070,6455.91
Z00256,H071,1408.37
Z00256,H072,4467.75
Z00256,H073,4332.68
Z00256,H074,1508.28
Z00256,H075,1498.41
Z00256,H076,1026.49
Z00256,H077,1391.49
Z00256,H078,1311.62
Z00256,H079,1172.64
Z00256,H080,662.3
Z00256,H081,913.32
Z00256,H082,7517.89
Z00256,H083,1213.98
Z00256,H084,873.74
Z00256,H085,1055.33
Z00256,H086,1496.6
Z00256,H087,9119.99
Z00256,H088,6131.22
Z00256,H089,1183.04
Z00256,H090,4437.15
Z00256,H091,822.3
Z00256,H092,4727.63
Z00256,H093,4599.44
Z00256,H094,1209.17
Z00256,H095,1343.56
Z00256,H096,1308.38
Z00256,H097,1443.0
Z00256,H098,4564.98
Z00256,H099,578.89
Z00256,H100,4409.44
Z00256,H101,4394.46
Z00256,H102,4333.32
Z00256,H103,7089.71
Z00256,H104,3909.84
Z00256,H105,729.8
Z00256,H106,1357.81
Z00256,H107,1026.71
Z00256,H108,4522.73
Z00256,H109,4616.96
Z00256,H110,4284.8
Z00256,H111,1173.38
Z00256,H112,1050.88
Z00256,H113,5276.62
Z00256,H114,1899.1
Z00256,H115,794.07
Z00256,H116,696.62
Z00256,H117,1378.89
Z00256,H118,1568.46
Z00256,H119,6360.67
Z00256,H120,1167.66
Z00256,H121,1199.77
Z00256,H122,4840.31
Z00256,H123,1012.68
Z00256,H124,4621.56
Z00256,H125,4423.65
Z00256,H126,4231.7
Z00256,H127,1304.14
Z00256,H128,5090.29
Z00256,H129,1828.92
Z00256,H130,1412.58
Z00256,H131,1380.79
Z00256,H132,8663.15
Z00256,H133,6445.49
Z00256,H134,4223.51
Z00256,H135,631.82
Z00256,H136,983.29
Z00256,H137,8938.14
Z00256,H138,4355.65
Z00256,H139,4749.63
Z00256,H140,4433.23
Z00256,H141,5736.78
Z00256,H142,4753.24
Z00256,H143,4593.28
Z00256,H144,1132.42
Z00256,H145,1360.96
Z00256,H146,5215.59
Z00256,H147,703.26
Z00256,H148,1075.18
Z00256,H149,4606.29
Z00256,H150,797.9
Z00256,H151,6789.19
Z00256,H152,6090.65
Z00256,H153,1398.65
Z00256,H154,4768.43
Z00256,H155,4325.55
Z00256,H156,1147.3
Z00256,H157,1362.74
Z00256,H158,6988.27
Z00256,H159,1274.53
Z00256,H160,651.1
Z00256,H161,1105.11
Z00256,H162,4684.17
Z00256,H163,1396.02
Z00256,H164,4867.08
Z00256,H165,1315.94
Z00256,H166,1501.94
Z00256,H167,9063.59
Z00256,H168,5378.44
Z00256,H169,6463.27
Z00256,H170,1343.25
Z00256,H171,6097.76
Z00256,H172,1269.12
Z00256,H173,1428.49
Z00256,H174,1496.01
Z00256,H175,882.8
Z00256,H176,1081.17
Z00256,H177,932.41
Z00256,H178,4260.51
Z00256,H179,798.52
Z00256,H180,1250.68
Z00256,H181,4226.6
Z00256,H182,5366.13
Z00256,H183,4741.99
Z00256,H184,1385.73
Z00256,H185,1174.0
Z00256,H186,556.26
Z00256,H187,1194.75
Z00256,H188,752.44
Z00256,H189,1502.45
Z00256,H190,930.67
Z00256,H191,6131.34
Z00256,H192,6579.58
Z00256,H193,6785.53
Z00256,H194,954.03
Z00256,H195,6287.82
Z00256,H196,6635.48
Z00256,H197,1292.56
Z00256,H198,7217.73
Z00256,H199,6353.97
Z00256,H200,6780.99
Z00257,H001,4893.04
Z00257,H002,5504.13
Z00257,H003,1044.19
Z00257,H004,4550.04
Z00257,H005,3262.13
Z00257,H006,1341.02
Z00257,H007,903.17
Z00257,H008,1114.72
Z00257,H009,206.78
Z00257,H010,9628.73
Z00257,H011,5529.97
Z00257,H012,1591.41
Z00257,H013,1291.22
Z00257,H014,1400.15
Z00257,H015,366.2
Z00257,H016,8723.9
Z00257,H017,9619.61
Z00257,H018,5585.61
Z00257,H019,5366.22
Z00257,H020,5817.7
Z00257,H021,4576.39
Z00257,H022,5732.29
Z00257,H023,1754.53
Z00257,H024,5832.98
Z00257,H025,5313.32
Z00257,H026,5993.13
Z00257,H027,7064.97
Z00257,H028,8243.71
Z00257,H029,1369.99
Z00257,H030,8783.89
Z00257,H031,1083.04
Z00257,H032,1071.72
Z00257,H033,8391.53
Z00257,H034,6735.64
Z00257,H035,1184.11
Z00257,H036,1167.84
Z00257,H037,879.88
Z00257,H038,1266.99
Z00257,H039,1444.93
Z00257,H040,1093.45
Z00257,H041,9380.45
Z00257,H042,879.83
Z00257,H043,8536.94
Z00257,H044,5456.8
Z00257,H045,4833.12
Z00257,H046,1921.92
Z00257,H047,1231.15
Z00257,H048,5363.67
Z00257,H049,3302.83
Z00257,H050,1315.45
Z00257,H051,1378.42
Z00257,H052,1250.56
Z00257,H053,609.89
Z00257,H054,4595.34
Z00257,H055,1033.08
Z00257,H056,5263.46
Z00257,H057,5721.95
Z00257,H058,5282.55
Z00257,H059,9793.3
Z00257,H060,8055.46
Z00257,H061,1403.42
Z00257,H062,915.81
Z00257,H063,1289.85
Z00257,H064,1122.84
Z00257,H065,5558.73
Z00257,H066,5317.73
Z00257,H067,7142.21
Z00257,H068,1493.69
Z00257,H069,5427.93
Z00257,H070,7650.36
Z00257,H071,1794.79
Z00257,H072,5529.71
Z00257,H073,5605.49
Z00257,H074,1164.15
Z00257,H075,1110.39
Z00257,H076,605.1
Z00257,H077,548.71
Z00257,H078,288.74
Z00257,H079,903.74
Z00257,H080,1293.22
Z00257,H081,1130.26
Z00257,H082,8939.09
Z00257,H083,1643.01
Z00257,H084,1315.31
Z00257,H085,832.35
Z00257,H086,1388.87
Z00257,H087,10159.01
Z00257,H088,7396.2
Z00257,H089,1460.44
Z00257,H090,5493.06
Z00257,H091,1275.74
Z00257,H092,5873.03
Z00257,H093,5821.87
Z00257,H094,1162.19
Z00257,H095,1738.49
Z00257,H096,418.74
Z00257,H097,13.74
Z00257,H098,5014.98
Z00257,H099,1674.73
Z00257,H100,3131.88
Z00257,H101,5347.03
Z00257,H102,5068.16
Z00257,H103,8358.56
Z00257,H104,4957.1
Z00257,H105,1192.84
Z00257,H106,1191.91
Z00257,H107,428.97
Z00257,H108,5502.73
Z00257,H109,5360.57
Z00257,H110,5452.96
Z00257,H111,1654.35
Z00257,H112,758.08
Z00257,H113,6247.3
Z00257,H114,1198.21
Z00257,H115,1201.09
Z00257,H116,1242.18
Z00257,H117,721.48
Z00257,H118,148.22
Z00257,H119,5168.14
Z00257,H120,1388.86
Z00257,H121,1115.36
Z00257,H122,6142.62
Z00257,H123,1879.95
Z00257,H124,5687.63
Z00257,H125,5457.37
Z00257,H126,5185.51
Z00257,H127,1502.96
Z00257,H128,6083.47
Z00257,H129,1095.74
Z00257,H130,1770.54
Z00257,H131,591.75
Z00257,H132,8250.59
Z00257,H133,7622.25
Z00257,H134,5374.61
Z00257,H135,1281.28
Z00257,H136,999.8
Z00257,H137,10168.25
Z00257,H138,5449.37
Z00257,H139,5612.81
Z00257,H140,5311.54
Z00257,H141,6987.68
Z00257,H142,5764.53
Z00257,H143,5693.04
Z00257,H144,1416.25
Z00257,H145,1788.99
Z00257,H146,6359.56
Z00257,H147,1273.41
Z00257,H148,1767.04
Z00257,H149,5717.58
Z00257,H150,1108.45
Z00257,H151,7959.65
Z00257,H152,7322.94
Z00257,H153,1343.51
Z00257,H154,5780.88
Z00257,H155,5352.37
Z00257,H156,1419.96
Z00257,H157,1447.23
Z00257,H158,8175.8
Z00257,H159,1314.28
Z00257,H160,875.18
Z00257,H161,1758.01
Z00257,H162,5756.99
Z00257,H163,1107.79
Z00257,H164,5884.7
Z00257,H165,1528.22
Z00257,H166,1141.95
Z00257,H167,10011.66
Z00257,H168,6438.79
Z00257,H169,7651.22
Z00257,H170,1943.57
Z00257,H171,7389.93
Z00257,H172,1382.94
Z00257,H173,1213.53
Z00257,H174,938.17
Z00257,H175,1068.06
Z00257,H176,511.53
Z00257,H177,1319.23
Z00257,H178,5524.04
Z00257,H179,1325.16
Z00257,H180,1721.4
Z00257,H181,5302.16
Z00257,H182,6295.17
Z00257,H183,5767.55
Z00257,H184,1619.51
Z00257,H185,301.17
Z00257,H186,1098.09
Z00257,H187,1724.02
Z00257,H188,701.46
Z00257,H189,1351.68
Z00257,H190,1369.21
Z00257,H191,7481.97
Z00257,H192,7834.47
Z00257,H193,8038.19
Z00257,H194,1732.81
Z00257,H195,7610.54
Z00257,H196,7918.47
Z00257,H197,1550.72
Z00257,H198,8551.49
