zip_id,hub_id,d_ij
Z00446,H222,7507.77
Z00446,H223,7591.1
Z00446,H224,6353.26
Z00446,H225,4477.13
Z00446,H226,4421.64
Z00446,H227,1384.78
Z00446,H228,4321.6
Z00446,H229,4812.67
Z00446,H230,852.31
Z00446,H231,624.12
Z00446,H232,894.75
Z00446,H233,559.47
Z00446,H234,601.53
Z00446,H235,4392.68
Z00446,H236,7948.02
Z00446,H237,4561.48
Z00446,H238,4935.79
Z00446,H239,6847.93
Z00446,H240,97.34
Z00446,H241,275.59
Z00446,H242,1345.93
Z00446,H243,1127.33
Z00446,H244,353.37
Z00446,H245,1123.75
Z00446,H246,1330.68
Z00446,H247,9484.26
Z00446,H248,307.82
Z00446,H249,4206.64
Z00446,H250,3938.45
Z00446,H251,4212.27
Z00446,H252,1073.9
Z00446,H253,479.23
Z00446,H254,6773.27
Z00446,H255,4309.07
Z00446,H256,4217.2
Z00446,H257,4329.8
Z00446,H258,289.58
Z00446,H259,4151.66
Z00446,H260,3899.17
Z00446,H261,4826.86
Z00446,H262,4733.89
Z00446,H263,1042.11
Z00446,H264,521.97
Z00446,H265,4067.92
Z00446,H266,7281.2
Z00446,H267,7432.67
Z00446,H268,416.05
Z00446,H269,829.76
Z00446,H270,4855.51
Z00446,H271,7628.14
Z00446,H272,4475.52
Z00446,H273,1557.16
Z00446,H274,9240.79
Z00446,H275,7990.39
Z00446,H276,175.44
Z00446,H277,477.2
Z00446,H278,4597.14
Z00446,H279,9561.76
Z00446,H280,9196.32
Z00446,H281,2681.44
Z00446,H282,1569.66
Z00446,H283,1315.47
Z00446,H284,240.44
Z00446,H285,4654.99
Z00446,H286,198.85
Z00446,H287,4659.9
Z00446,H288,684.55
Z00446,H289,415.55
Z00446,H290,1259.22
Z00446,H291,5788.52
Z00446,H292,4523.57
Z00446,H293,913.68
Z00446,H294,630.4
Z00446,H295,5031.62
Z00446,H296,1541.18
Z00446,H297,8073.78
Z00446,H298,351.51
Z00446,H299,271.6
Z00446,H300,910.72
Z00446,H301,6266.7
Z00446,H302,8004.87
Z00446,H303,8167.43
Z00446,H304,4290.04
Z00446,H305,7756.66
Z00446,H306,7305.16
Z00446,H307,6899.14
Z00446,H308,5055.94
Z00446,H309,498.85
Z00446,H310,4455.16
Z00446,H311,956.2
Z00446,H312,863.75
Z00446,H313,909.68
Z00446,H314,8995.52
Z00446,H315,4655.21
Z00446,H316,6045.65
Z00446,H317,190.43
Z00446,H318,7018.79
Z00446,H319,7271.86
Z00446,H320,1182.41
Z00446,H321,4554.65
Z00446,H322,942.49
Z00446,H323,4482.28
Z00446,H324,6388.47
Z00446,H325,578.16
Z00446,H326,242.54
Z00446,H327,4734.69
Z00446,H328,6615.75
Z00446,H329,1112.25
Z00446,H330,185.8
Z00446,H331,4122.46
Z00446,H332,4332.8
Z00446,H333,9530.26
Z00446,H334,4638.84
Z00446,H335,905.57
Z00446,H336,4257.61
Z00446,H337,561.91
Z00446,H338,7733.64
Z00446,H339,861.01
Z00446,H340,10776.93
Z00446,H341,673.8
Z00446,H342,4622.65
Z00446,H343,565.58
Z00446,H344,928.57
Z00446,H345,1063.0
Z00446,H346,4265.2
Z00446,H347,1217.66
Z00446,H348,1072.74
Z00446,H349,4087.37
Z00446,H350,4643.61
Z00446,H351,4796.65
Z00446,H352,1243.8
Z00446,H353,8876.93
Z00446,H354,1054.85
Z00446,H355,1661.0
Z00446,H356,747.23
Z00446,H357,6654.45
Z00446,H358,1039.3
Z00446,H359,7141.14
Z00446,H360,189.82
Z00446,H361,826.1
Z00446,H362,601.75
Z00446,H363,1595.42
Z00446,H364,4742.98
Z00446,H365,4129.01
Z00446,H366,1484.11
Z00446,H367,1515.85
Z00446,H368,7090.69
Z00446,H369,706.93
Z00446,H370,122.59
Z00446,H371,857.42
Z00446,H372,4940.12
Z00446,H373,658.57
Z00446,H374,4396.56
Z00446,H375,4220.63
Z00446,H376,4188.08
Z00446,H377,4417.06
Z00446,H378,387.65
Z00446,H379,1225.44
Z00446,H380,252.47
Z00446,H381,4637.88
Z00446,H382,880.06
Z00446,H383,1058.0
Z00446,H384,5088.12
Z00446,H385,901.95
Z00446,H386,1549.34
Z00446,H387,1640.66
Z00446,H388,2223.44
Z00446,H389,1635.86
Z00446,H390,4845.6
Z00446,H391,4294.12
Z00446,H392,6914.39
Z00446,H393,7343.47
Z00446,H394,1634.78
Z00446,H395,4211.24
Z00446,H396,5413.25
Z00446,H397,5382.9
Z00446,H398,5378.89
Z00446,H399,5683.87
Z00446,H400,912.26
Z00446,H401,4499.3
Z00446,H402,815.34
Z00446,H403,1538.1
Z00446,H404,9648.78
Z00446,H405,4347.0
Z00446,H406,6936.3
Z00446,H407,7550.99
Z00446,H408,7034.53
Z00446,H409,211.91
Z00446,H410,3955.01
Z00446,H411,6226.3
Z00446,H412,666.57
Z00446,H413,6702.9
Z00446,H414,6594.99
Z00446,H415,4387.66
Z00446,H416,250.5
Z00446,H417,276.31
Z00446,H418,5301.43
Z00446,H419,727.76
Z00446,H420,1310.75
Z00446,H421,203.83
Z00446,H422,371.15
Z00446,H423,269.61
Z00446,H424,1594.39
Z00446,H425,4470.42
Z00446,H426,4514.63
Z00446,H427,9593.82
Z00446,H428,778.8
Z00446,H429,4502.41
Z00446,H430,7401.7
Z00446,H431,6688.02
Z00446,H432,7098.23
Z00446,H433,917.87
Z00446,H434,1119.88
Z00446,H435,7332.19
Z00446,H436,5188.63
Z00446,H437,6021.41
Z00446,H438,293.89
Z00446,H439,635.81
Z00446,H440,4208.4
Z00446,H441,1071.74
Z00446,H442,4256.43
Z00446,H443,5077.86
Z00446,H444,319.14
Z00446,H445,616.36
Z00446,H446,4424.75
Z00446,H447,8711.03
Z00446,H448,971.51
Z00446,H449,1274.26
Z00446,H450,4613.98
Z00446,H451,4415.02
Z00446,H452,670.11
Z00446,H453,1167.03
Z00446,H454,725.25
Z00446,H455,4560.31
Z00446,H456,4318.6
Z00446,H457,824.8
Z00446,H458,5297.53
Z00446,H459,1581.44
Z00446,H460,4794.98
Z00446,H461,4768.7
Z00446,H462,908.3
Z00446,H463,8271.6
Z00446,H464,5420.5
Z00446,H465,811.95
Z00446,H466,199.43
Z00446,H467,6524.58
Z00446,H468,580.69
Z00446,H469,8205.43
Z00446,H470,1443.27
Z00446,H471,4417.39
Z00446,H472,581.87
Z00446,H473,448.91
Z00446,H474,749.3
Z00446,H475,730.66
Z00446,H476,583.12
Z00446,H477,741.66
Z00446,H478,1003.25
Z00446,H479,6650.33
Z00446,H480,7445.66
Z00446,H481,6232.08
Z00446,H482,6917.2
Z00446,H483,6839.34
Z00446,H484,1450.42
Z00446,H485,6831.5
Z00446,H486,7074.16
Z00446,H487,7283.31
Z00446,H488,6102.67
Z00446,H489,7230.05
Z00446,H490,784.75
Z00446,H491,1584.1
Z00446,H492,7236.56
Z00446,H493,1426.22
Z00446,H494,7738.13
Z00446,H495,4890.81
Z00446,H496,4404.48
Z00446,H497,7453.7
Z00446,H498,6920.35
Z00446,H499,6656.93
Z00446,H500,4550.54
Z00447,H001,5297.6
Z00447,H002,960.29
Z00447,H003,2829.42
Z00447,H004,4304.87
Z00447,H005,4832.38
Z00447,H006,3915.12
Z00447,H007,5581.07
Z00447,H008,5205.14
Z00447,H009,639.9
Z00447,H010,4067.99
Z00447,H011,5392.73
Z00447,H012,448.49
Z00447,H013,5007.22
Z00447,H014,1290.89
Z00447,H015,129.94
Z00447,H016,4811.47
Z00447,H017,5253.95
Z00447,H018,4447.72
Z00447,H019,784.97
Z00447,H020,504.59
Z00447,H021,2857.61
Z00447,H022,4690.95
Z00447,H023,4070.47
Z00447,H024,4843.9
Z00447,H025,11538.86
Z00447,H026,5990.5
Z00447,H027,7179.03
Z00447,H028,10100.31
Z00447,H029,4168.99
Z00447,H030,5655.19
Z00447,H031,7173.07
Z00447,H032,4793.19
Z00447,H033,393.19
Z00447,H034,5334.7
Z00447,H035,4429.53
Z00447,H036,5078.39
Z00447,H037,923.51
Z00447,H038,4010.21
Z00447,H039,5320.7
Z00447,H040,10095.77
Z00447,H041,4575.97
Z00447,H042,86.56
Z00447,H043,577.61
Z00447,H044,495.93
Z00447,H045,5085.55
Z00447,H046,4859.82
Z00447,H047,4780.68
Z00447,H048,4419.4
Z00447,H049,4594.55
Z00447,H050,488.87
Z00447,H051,149.19
Z00447,H052,3809.96
Z00447,H053,5275.11
Z00447,H054,4687.63
Z00447,H055,4169.46
Z00447,H056,839.72
Z00447,H057,474.29
Z00447,H058,493.01
Z00447,H059,102.39
Z00447,H060,655.0
Z00447,H061,10155.83
Z00447,H062,678.57
Z00447,H063,490.75
Z00447,H064,5686.21
Z00447,H065,453.52
Z00447,H066,871.85
Z00447,H067,542.71
Z00447,H068,6895.09
Z00447,H069,4121.92
Z00447,H070,4424.95
Z00447,H071,1099.35
Z00447,H072,718.49
Z00447,H073,9314.1
Z00447,H074,1609.56
Z00447,H075,4972.47
Z00447,H076,5479.95
Z00447,H077,1151.83
Z00447,H078,5164.57
Z00447,H079,616.95
Z00447,H080,4672.43
Z00447,H081,4188.23
Z00447,H082,3731.57
Z00447,H083,5519.84
Z00447,H084,4424.28
Z00447,H085,4524.05
Z00447,H086,4301.63
Z00447,H087,4726.4
Z00447,H088,4834.68
Z00447,H089,5016.49
Z00447,H090,4701.58
Z00447,H091,5201.63
Z00447,H092,4522.38
Z00447,H093,5825.65
Z00447,H094,4512.69
Z00447,H095,4746.83
Z00447,H096,263.27
Z00447,H097,4294.92
Z00447,H098,745.17
Z00447,H099,5230.83
Z00447,H100,909.99
Z00447,H101,4839.73
Z00447,H102,4413.61
Z00447,H103,998.03
Z00447,H104,831.52
Z00447,H105,909.0
Z00447,H106,5586.9
Z00447,H107,5583.94
Z00447,H108,687.76
Z00447,H109,4976.61
Z00447,H110,4247.09
Z00447,H111,5315.37
Z00447,H112,4724.13
Z00447,H113,4597.39
Z00447,H114,5038.02
Z00447,H115,4053.58
Z00447,H116,4471.98
Z00447,H117,4818.09
Z00447,H118,3854.45
Z00447,H119,4823.48
Z00447,H120,7463.98
Z00447,H121,5279.14
Z00447,H122,4316.04
Z00447,H123,5008.73
Z00447,H124,4704.11
Z00447,H125,232.98
Z00447,H126,5811.89
Z00447,H127,5278.4
Z00447,H128,4903.28
Z00447,H129,4126.87
Z00447,H130,495.1
Z00447,H131,2937.37
Z00447,H132,879.57
Z00447,H133,4612.27
Z00447,H134,5356.24
Z00447,H135,4405.52
Z00447,H136,5490.64
Z00447,H137,4541.12
Z00447,H138,917.15
Z00447,H139,4822.55
Z00447,H140,6022.1
Z00447,H141,5749.69
Z00447,H142,4462.5
Z00447,H143,4066.37
Z00447,H144,512.91
Z00447,H145,440.77
Z00447,H146,5633.76
Z00447,H147,4639.7
Z00447,H148,5551.25
Z00447,H149,4444.71
Z00447,H150,687.89
Z00447,H151,161.56
Z00447,H152,5239.28
Z00447,H153,5090.97
Z00447,H154,5784.44
Z00447,H155,218.16
Z00447,H156,5935.58
Z00447,H157,5913.99
Z00447,H158,5893.11
Z00447,H159,565.71
Z00447,H160,800.28
Z00447,H161,141.33
Z00447,H162,42.93
Z00447,H163,478.29
Z00447,H164,935.97
Z00447,H165,9905.08
Z00447,H166,901.24
Z00447,H167,10198.55
Z00447,H168,4391.19
Z00447,H169,4977.93
Z00447,H170,5439.42
Z00447,H171,4066.47
Z00447,H172,4608.42
Z00447,H173,583.33
Z00447,H174,6202.91
Z00447,H175,5785.13
Z00447,H176,5326.72
Z00447,H177,3565.94
Z00447,H178,4202.73
Z00447,H179,1647.19
Z00447,H180,3406.11
Z00447,H181,6092.85
Z00447,H182,4037.8
Z00447,H183,5158.66
Z00447,H184,5708.98
Z00447,H185,522.98
Z00447,H186,5555.25
Z00447,H187,5133.26
Z00447,H188,4141.33
Z00447,H189,4301.23
Z00447,H190,3902.37
Z00447,H191,314.85
Z00447,H192,1259.43
Z00447,H193,4652.21
Z00447,H194,4706.11
Z00447,H195,5938.94
Z00447,H196,7783.25
Z00447,H197,4737.21
Z00447,H198,4455.95
Z00447,H199,4795.42
Z00447,H200,5319.84
Z00447,H201,4552.9
Z00447,H202,4040.79
Z00447,H203,451.37
Z00447,H204,4374.76
Z00447,H205,5061.87
Z00447,H206,4776.66
Z00447,H207,4392.8
Z00447,H208,2379.6
Z00447,H209,1702.39
Z00447,H210,5261.51
Z00447,H211,4581.3
Z00447,H212,5571.2
Z00447,H213,5064.49
Z00447,H214,5014.44
Z00447,H215,5846.12
Z00447,H216,6030.9
Z00447,H217,7794.39
Z00447,H218,318.02
Z00447,H219,4420.7
Z00447,H220,4562.82
Z00447,H221,4921.41
Z00447,H222,6113.67
Z00447,H223,3515.12
Z00447,H224,3574.68
Z00447,H225,286.93
Z00447,H226,449.49
Z00447,H227,5378.09
Z00447,H228,658.77
Z00447,H229,703.35
Z00447,H230,5435.46
Z00447,H231,4541.61
Z00447,H232,3952.8
Z00447,H233,4167.84
Z00447,H234,4625.92
Z00447,H235,381.46
Z00447,H236,4657.7
Z00447,H237,197.72
Z00447,H238,665.42
Z00447,H239,2400.58
Z00447,H240,4576.27
Z00447,H241,4553.86
Z00447,H242,5885.67
Z00447,H243,4894.02
Z00447,H244,4360.51
Z00447,H245,5690.32
Z00447,H246,5819.3
Z00447,H247,10368.45
Z00447,H248,4953.12
Z00447,H249,444.19
Z00447,H250,760.05
Z00447,H251,534.22
Z00447,H252,3711.26
Z00447,H253,4560.66
Z00447,H254,5451.04
Z00447,H255,419.42
Z00447,H256,468.49
Z00447,H257,351.1
Z00447,H258,4921.04
Z00447,H259,993.13
Z00447,H260,780.0
Z00447,H261,309.65
Z00447,H262,698.36
Z00447,H263,5406.68
Z00447,H264,4215.17
Z00447,H265,602.12
Z00447,H266,5213.47
Z00447,H267,5848.27
Z00447,H268,4602.84
Z00447,H269,5477.09
Z00447,H270,789.57
Z00447,H271,4109.71
Z00447,H272,180.78
Z00447,H273,5932.23
Z00447,H274,7496.63
Z00447,H275,6559.99
Z00447,H276,4664.31
Z00447,H277,4359.83
Z00447,H278,182.37
Z00447,H279,7504.58
Z00447,H280,6059.55
Z00447,H281,5616.73
Z00447,H282,5925.57
Z00447,H283,4916.49
Z00447,H284,4498.37
Z00447,H285,58.76
Z00447,H286,4599.37
Z00447,H287,89.84
Z00447,H288,5134.07
Z00447,H289,4347.72
Z00447,H290,5816.78
Z00447,H291,6828.95
Z00447,H292,237.36
Z00447,H293,3803.55
Z00447,H294,4299.06
Z00447,H295,1478.86
Z00447,H296,5336.33
Z00447,H297,4060.44
Z00447,H298,4502.67
Z00447,H299,4406.95
Z00447,H300,4503.71
Z00447,H301,6039.27
Z00447,H302,4270.04
Z00447,H303,3635.27
Z00447,H304,419.93
Z00447,H305,5580.75
Z00447,H306,5816.29
Z00447,H307,5647.05
Z00447,H308,407.91
Z00447,H309,4738.99
Z00447,H310,640.41
Z00447,H311,3930.07
Z00447,H312,5167.95
Z00447,H313,3999.58
Z00447,H314,10326.94
Z00447,H315,95.94
Z00447,H316,1474.6
Z00447,H317,4521.1
Z00447,H318,5785.28
Z00447,H319,5871.0
Z00447,H320,4952.73
Z00447,H321,342.55
Z00447,H322,5585.56
Z00447,H323,250.63
Z00447,H324,5974.14
Z00447,H325,5212.1
Z00447,H326,4871.87
Z00447,H327,598.62
Z00447,H328,4839.17
Z00447,H329,4845.19
Z00447,H330,4462.89
Z00447,H331,1045.01
Z00447,H332,512.56
Z00447,H333,6673.92
Z00447,H334,467.08
Z00447,H335,4964.15
Z00447,H336,395.41
Z00447,H337,4382.46
Z00447,H338,4367.07
Z00447,H339,5020.91
Z00447,H340,8544.26
Z00447,H341,4043.52
Z00447,H342,411.83
Z00447,H343,5047.58
Z00447,H344,3900.83
Z00447,H345,5364.9
Z00447,H346,403.79
Z00447,H347,4854.41
Z00447,H348,3728.73
Z00447,H349,892.37
Z00447,H350,459.19
Z00447,H351,151.72
Z00447,H352,5809.54
Z00447,H353,5036.14
Z00447,H354,5481.91
Z00447,H355,6062.81
Z00447,H356,5341.85
Z00447,H357,5420.26
Z00447,H358,3660.12
Z00447,H359,5725.97
Z00447,H360,4489.51
Z00447,H361,4403.44
Z00447,H362,4998.01
Z00447,H363,5791.7
Z00447,H364,112.64
Z00447,H365,526.51
Z00447,H366,5777.59
Z00447,H367,6018.51
Z00447,H368,2550.6
Z00447,H369,4397.12
Z00447,H370,4561.1
Z00447,H371,4358.84
Z00447,H372,292.74
Z00447,H373,4755.56
Z00447,H374,659.98
Z00447,H375,519.23
Z00447,H376,464.74
Z00447,H377,308.8
Z00447,H378,4307.51
Z00447,H379,5716.26
Z00447,H380,4900.26
Z00447,H381,1380.96
Z00447,H382,4162.16
Z00447,H383,5461.1
Z00447,H384,4953.25
Z00447,H385,5528.16
Z00447,H386,6080.67
Z00447,H387,5965.93
Z00447,H388,4573.53
Z00447,H389,6047.3
Z00447,H390,212.18
Z00447,H391,522.81
Z00447,H392,5124.22
Z00447,H393,5813.53
Z00447,H394,6059.3
Z00447,H395,609.27
Z00447,H396,5869.29
Z00447,H397,5808.9
Z00447,H398,5857.19
Z00447,H399,5708.62
Z00447,H400,4673.33
Z00447,H401,369.3
Z00447,H402,4044.23
Z00447,H403,5383.29
Z00447,H404,7149.63
Z00447,H405,904.59
Z00447,H406,5711.65
Z00447,H407,5921.58
Z00447,H408,5740.56
Z00447,H409,4442.53
Z00447,H410,736.06
Z00447,H411,5234.58
Z00447,H412,5265.48
Z00447,H413,4732.52
Z00447,H414,4956.03
Z00447,H415,416.07
Z00447,H416,4830.33
Z00447,H417,4793.19
Z00447,H418,760.84
Z00447,H419,4583.94
Z00447,H420,5249.8
Z00447,H421,4693.18
Z00447,H422,4959.54
Z00447,H423,4768.84
Z00447,H424,5912.1
Z00447,H425,259.08
Z00447,H426,274.06
Z00447,H427,7275.84
Z00447,H428,4001.49
Z00447,H429,654.78
Z00447,H430,6049.37
Z00447,H431,5030.58
Z00447,H432,5844.13
Z00447,H433,4889.88
Z00447,H434,4921.48
Z00447,H435,6031.49
Z00447,H436,544.18
Z00447,H437,1832.97
Z00447,H438,4617.7
Z00447,H439,5170.77
Z00447,H440,531.97
Z00447,H441,4853.72
Z00447,H442,486.36
Z00447,H443,628.3
Z00447,H444,4966.7
Z00447,H445,4111.08
Z00447,H446,352.36
Z00447,H447,9478.9
Z00447,H448,3731.11
Z00447,H449,5890.01
Z00447,H450,35.42
Z00447,H451,1219.63
Z00447,H452,4907.16
Z00447,H453,5444.65
Z00447,H454,5274.64
Z00447,H455,256.85
Z00447,H456,1105.74
Z00447,H457,3960.94
Z00447,H458,698.38
Z00447,H459,5308.05
Z00447,H460,445.97
Z00447,H461,1011.34
Z00447,H462,4240.31
Z00447,H463,4629.6
Z00447,H464,5445.68
Z00447,H465,5390.15
Z00447,H466,4464.05
Z00447,H467,5409.82
Z00447,H468,4293.29
Z00447,H469,11709.93
Z00447,H470,5341.06
Z00447,H471,394.2
Z00447,H472,4313.53
Z00447,H473,5096.46
Z00447,H474,4107.9
Z00447,H475,4240.42
Z00447,H476,4513.83
Z00447,H477,4460.18
Z00447,H478,3845.62
Z00447,H479,4717.82
Z00447,H480,5923.57
Z00447,H481,4870.17
Z00447,H482,5268.81
Z00447,H483,5396.09
Z00447,H484,5393.07
Z00447,H485,5550.81
Z00447,H486,5046.77
Z00447,H487,5182.86
Z00447,H488,1854.23
Z00447,H489,5686.72
Z00447,H490,4147.01
Z00447,H491,5853.3
Z00447,H492,5466.85
Z00447,H493,5993.51
Z00447,H494,5244.2
Z00447,H495,376.42
Z00447,H496,513.68
Z00447,H497,5903.89
Z00447,H498,5582.43
Z00447,H499,5296.05
Z00447,H500,173.69
Z00448,H001,1605.9
Z00448,H002,3847.08
Z00448,H003,5810.5
Z00448,H004,484.63
Z00448,H005,769.51
Z00448,H006,880.41
Z00448,H007,959.02
Z00448,H008,698.75
Z00448,H009,4562.87
Z00448,H010,801.32
Z00448,H011,729.88
Z00448,H012,4241.97
Z00448,H013,2771.38
Z00448,H014,5804.18
Z00448,H015,4541.37
Z00448,H016,597.33
Z00448,H017,6358.44
Z00448,H018,236.24
Z00448,H019,4288.24
Z00448,H020,4299.29
Z00448,H021,5955.68
Z00448,H022,652.7
Z00448,H023,873.83
Z00448,H024,671.61
Z00448,H025,8031.63
Z00448,H026,1573.66
Z00448,H027,9175.22
Z00448,H028,9555.94
Z00448,H029,761.97
Z00448,H030,8561.71
Z00448,H031,9372.87
Z00448,H032,6625.16
Z00448,H033,4557.91
Z00448,H034,798.76
Z00448,H035,569.65
Z00448,H036,6568.31
Z00448,H037,3783.76
Z00448,H038,709.19
Z00448,H039,1614.02
Z00448,H040,9512.01
Z00448,H041,8612.15
Z00448,H042,4687.77
Z00448,H043,4538.32
Z00448,H044,4390.4
Z00448,H045,933.55
Z00448,H046,583.87
Z00448,H047,620.68
Z00448,H048,625.24
Z00448,H049,272.67
Z00448,H050,4329.8
Z00448,H051,4803.09
Z00448,H052,1018.19
Z00448,H053,760.74
Z00448,H054,381.84
Z00448,H055,554.5
Z00448,H056,5264.68
Z00448,H057,4854.86
Z00448,H058,4272.82
Z00448,H059,4715.53
Z00448,H060,4027.62
Z00448,H061,8756.32
Z00448,H062,4002.53
Z00448,H063,4790.68
Z00448,H064,1132.54
Z00448,H065,4284.18
Z00448,H066,5342.41
Z00448,H067,4951.88
Z00448,H068,5637.86
Z00448,H069,621.79
Z00448,H070,712.75
Z00448,H071,5660.6
Z00448,H072,4663.12
Z00448,H073,8704.88
Z00448,H074,6275.03
Z00448,H075,1290.08
Z00448,H076,8639.68
Z00448,H077,4418.48
Z00448,H078,798.95
Z00448,H079,5264.08
Z00448,H080,61.95
Z00448,H081,697.09
Z00448,H082,6538.58
Z00448,H083,7396.5
Z00448,H084,530.07
Z00448,H085,686.6
Z00448,H086,695.37
Z00448,H087,528.38
Z00448,H088,8033.58
Z00448,H089,7371.35
Z00448,H090,8633.57
Z00448,H091,725.64
Z00448,H092,168.56
Z00448,H093,1622.82
Z00448,H094,366.99
Z00448,H095,381.44
Z00448,H096,4425.69
Z00448,H097,473.74
Z00448,H098,5142.36
Z00448,H099,1343.47
Z00448,H100,4136.25
Z00448,H101,183.01
Z00448,H102,421.84
Z00448,H103,5439.74
Z00448,H104,4386.9
Z00448,H105,3762.65
Z00448,H106,1006.41
Z00448,H107,1643.6
Z00448,H108,4012.82
Z00448,H109,768.66
Z00448,H110,644.69
Z00448,H111,676.26
Z00448,H112,554.85
Z00448,H113,187.96
Z00448,H114,5974.77
Z00448,H115,8565.49
Z00448,H116,365.7
Z00448,H117,510.5
Z00448,H118,7540.93
Z00448,H119,1014.3
Z00448,H120,9673.67
Z00448,H121,750.0
Z00448,H122,406.9
Z00448,H123,7336.19
Z00448,H124,7941.41
Z00448,H125,4442.83
Z00448,H126,7719.03
Z00448,H127,6685.64
Z00448,H128,761.77
Z00448,H129,820.53
Z00448,H130,4611.26
Z00448,H131,7361.6
Z00448,H132,3807.28
Z00448,H133,80.56
Z00448,H134,9139.1
Z00448,H135,741.7
Z00448,H136,7215.3
Z00448,H137,241.99
Z00448,H138,3843.4
Z00448,H139,1342.47
Z00448,H140,1478.77
Z00448,H141,1089.16
Z00448,H142,252.72
Z00448,H143,724.78
Z00448,H144,4325.48
Z00448,H145,4520.38
Z00448,H146,7905.94
Z00448,H147,482.77
Z00448,H148,983.57
Z00448,H149,780.36
Z00448,H150,4315.22
Z00448,H151,4830.24
Z00448,H152,744.14
Z00448,H153,454.31
Z00448,H154,7731.51
Z00448,H155,4524.64
Z00448,H156,1576.91
Z00448,H157,6633.09
Z00448,H158,7395.66
Z00448,H159,4295.65
Z00448,H160,4629.01
Z00448,H161,4530.49
Z00448,H162,4713.55
Z00448,H163,4253.54
Z00448,H164,4426.68
Z00448,H165,8708.81
Z00448,H166,4283.81
Z00448,H167,8755.39
Z00448,H168,807.38
Z00448,H169,391.3
Z00448,H170,946.0
Z00448,H171,604.99
Z00448,H172,641.25
Z00448,H173,4276.48
Z00448,H174,1604.38
Z00448,H175,7723.16
Z00448,H176,7610.88
Z00448,H177,7269.81
Z00448,H178,698.67
Z00448,H179,6263.96
Z00448,H180,1389.9
Z00448,H181,6346.55
Z00448,H182,6614.51
Z00448,H183,749.09
Z00448,H184,7106.47
Z00448,H185,4419.11
Z00448,H186,7997.01
Z00448,H187,5990.75
Z00448,H188,732.8
Z00448,H189,664.69
Z00448,H190,937.46
Z00448,H191,4499.44
Z00448,H192,4543.3
Z00448,H193,842.69
Z00448,H194,831.63
Z00448,H195,6526.38
Z00448,H196,4085.34
Z00448,H197,357.58
Z00448,H198,488.53
Z00448,H199,511.98
Z00448,H200,1088.17
Z00448,H201,268.75
Z00448,H202,7929.01
Z00448,H203,4386.38
Z00448,H204,337.45
Z00448,H205,625.87
Z00448,H206,917.11
Z00448,H207,858.51
Z00448,H208,7045.09
Z00448,H209,6328.94
Z00448,H210,6766.64
Z00448,H211,6859.41
Z00448,H212,7237.24
Z00448,H213,8850.96
Z00448,H214,353.75
Z00448,H215,5272.26
Z00448,H216,6750.93
Z00448,H217,4030.64
Z00448,H218,4464.21
Z00448,H219,278.32
Z00448,H220,155.58
Z00448,H221,250.73
Z00448,H222,7587.87
Z00448,H223,7647.62
Z00448,H224,6424.96
Z00448,H225,4504.79
Z00448,H226,4452.61
Z00448,H227,1442.89
Z00448,H228,4356.41
Z00448,H229,4849.26
Z00448,H230,803.34
Z00448,H231,554.21
Z00448,H232,869.34
Z00448,H233,546.07
Z00448,H234,526.6
Z00448,H235,4421.49
Z00448,H236,8021.13
Z00448,H237,4588.0
Z00448,H238,4970.65
Z00448,H239,6888.6
Z00448,H240,171.13
Z00448,H241,216.78
Z00448,H242,1359.66
Z00448,H243,1047.35
Z00448,H244,336.45
Z00448,H245,1074.62
Z00448,H246,1351.85
Z00448,H247,9490.68
Z00448,H248,283.96
Z00448,H249,4228.51
Z00448,H250,3967.29
Z00448,H251,4241.72
Z00448,H252,1061.26
Z00448,H253,409.97
Z00448,H254,6853.86
Z00448,H255,4337.16
Z00448,H256,4244.0
Z00448,H257,4349.45
Z00448,H258,305.72
Z00448,H259,4155.31
Z00448,H260,3926.87
Z00448,H261,4854.83
Z00448,H262,4770.73
Z00448,H263,1083.37
Z00448,H264,504.65
Z00448,H265,4094.29
Z00448,H266,7361.14
Z00448,H267,7513.19
Z00448,H268,343.81
Z00448,H269,806.68
Z00448,H270,4893.58
Z00448,H271,7696.52
Z00448,H272,4497.19
Z00448,H273,1586.74
Z00448,H274,9316.18
Z00448,H275,8069.59
Z00448,H276,252.4
Z00448,H277,435.5
Z00448,H278,4616.17
Z00448,H279,9637.85
Z00448,H280,9275.49
Z00448,H281,2600.87
Z00448,H282,1600.71
Z00448,H283,1235.75
Z00448,H284,205.65
Z00448,H285,4678.98
Z00448,H286,279.42
Z00448,H287,4680.77
Z00448,H288,614.33
Z00448,H289,386.32
Z00448,H290,1209.91
Z00448,H291,5708.12
Z00448,H292,4542.03
Z00448,H293,910.24
Z00448,H294,583.69
Z00448,H295,5081.6
Z00448,H296,1604.48
Z00448,H297,8134.24
Z00448,H298,296.2
Z00448,H299,268.63
Z00448,H300,840.51
Z00448,H301,6345.19
Z00448,H302,8071.25
Z00448,H303,8170.48
Z00448,H304,4317.56
Z00448,H305,7836.95
Z00448,H306,7385.66
Z00448,H307,6979.63
Z00448,H308,5078.22
Z00448,H309,419.01
Z00448,H310,4490.62
Z00448,H311,927.79
Z00448,H312,787.95
Z00448,H313,877.18
Z00448,H314,9013.71
Z00448,H315,4675.94
Z00448,H316,6077.44
Z00448,H317,163.59
Z00448,H318,7099.16
Z00448,H319,7352.26
Z00448,H320,1102.09
Z00448,H321,4584.33
